indexGQ,ageyrs,male
0,39,TRUE
1,39,FALSE
2,39,TRUE
2,39,TRUE
3,39,TRUE
7,39,TRUE
8,39,TRUE
8,39,TRUE
8,39,TRUE
9,39,TRUE
10,39,TRUE
11,39,TRUE
15,39,TRUE
17,39,TRUE
18,39,TRUE
22,39,TRUE
22,39,TRUE
23,39,TRUE
23,39,TRUE
27,39,TRUE
31,39,FALSE
32,39,TRUE
0,40,TRUE
1,40,FALSE
1,40,FALSE
1,40,TRUE
10,40,FALSE
10,40,TRUE
20,40,TRUE
21,40,TRUE
23,40,TRUE
24,40,TRUE
31,40,FALSE
32,40,TRUE
0,41,TRUE
1,41,TRUE
1,41,TRUE
3,41,TRUE
3,41,TRUE
5,41,TRUE
8,41,TRUE
9,41,TRUE
10,41,TRUE
13,41,TRUE
14,41,TRUE
15,41,TRUE
18,41,FALSE
19,41,TRUE
22,41,TRUE
23,41,TRUE
24,41,TRUE
30,41,TRUE
31,41,FALSE
32,41,TRUE
33,41,TRUE
1,42,TRUE
1,42,TRUE
2,42,TRUE
4,42,TRUE
6,42,TRUE
8,42,TRUE
9,42,TRUE
10,42,TRUE
13,42,TRUE
13,42,TRUE
15,42,TRUE
16,42,TRUE
19,42,TRUE
22,42,TRUE
29,42,TRUE
1,43,FALSE
7,43,TRUE
10,43,TRUE
11,43,TRUE
12,43,TRUE
13,43,TRUE
15,43,TRUE
17,43,TRUE
18,43,TRUE
18,43,TRUE
19,43,TRUE
19,43,TRUE
20,43,FALSE
21,43,TRUE
23,43,TRUE
29,43,TRUE
30,43,TRUE
30,43,TRUE
30,43,TRUE
31,43,TRUE
33,43,TRUE
4,44,TRUE
6,44,TRUE
9,44,TRUE
16,44,TRUE
17,44,TRUE
19,44,TRUE
20,44,TRUE
23,44,TRUE
28,44,TRUE
31,44,FALSE
31,44,FALSE
31,44,TRUE
33,44,TRUE
0,45,TRUE
5,45,TRUE
10,45,TRUE
11,45,TRUE
11,45,TRUE
11,45,TRUE
14,45,TRUE
17,45,TRUE
17,45,TRUE
18,45,FALSE
18,45,FALSE
19,45,TRUE
20,45,FALSE
26,45,TRUE
29,45,TRUE
31,45,TRUE
32,45,TRUE
33,45,TRUE
0,46,TRUE
1,46,FALSE
1,46,FALSE
5,46,TRUE
6,46,TRUE
11,46,TRUE
13,46,TRUE
14,46,TRUE
17,46,TRUE
18,46,TRUE
20,46,FALSE
20,46,TRUE
25,46,TRUE
26,46,TRUE
28,46,TRUE
29,46,TRUE
32,46,TRUE
33,46,TRUE
2,47,TRUE
4,47,TRUE
10,47,TRUE
11,47,TRUE
14,47,TRUE
14,47,TRUE
15,47,TRUE
15,47,TRUE
17,47,TRUE
18,47,FALSE
20,47,FALSE
21,47,TRUE
22,47,TRUE
25,47,TRUE
25,47,TRUE
26,47,TRUE
26,47,TRUE
27,47,TRUE
29,47,TRUE
31,47,TRUE
31,47,TRUE
4,48,TRUE
6,48,TRUE
10,48,FALSE
11,48,TRUE
12,48,TRUE
13,48,TRUE
17,48,TRUE
18,48,FALSE
18,48,TRUE
19,48,TRUE
19,48,TRUE
20,48,FALSE
20,48,TRUE
21,48,TRUE
26,48,TRUE
30,48,TRUE
32,48,TRUE
1,49,FALSE
8,49,TRUE
9,49,TRUE
10,49,FALSE
12,49,TRUE
16,49,TRUE
17,49,TRUE
17,49,TRUE
20,49,TRUE
20,49,TRUE
21,49,TRUE
21,49,TRUE
23,49,TRUE
23,49,TRUE
24,49,TRUE
25,49,TRUE
27,49,TRUE
30,49,TRUE
31,49,TRUE
31,49,TRUE
10,50,FALSE
11,50,TRUE
14,50,TRUE
17,50,TRUE
18,50,TRUE
23,50,TRUE
29,50,TRUE
0,51,TRUE
5,51,TRUE
12,51,TRUE
13,51,TRUE
18,51,FALSE
23,51,TRUE
31,51,FALSE
31,51,FALSE
2,52,TRUE
6,52,TRUE
10,52,FALSE
10,52,TRUE
13,52,TRUE
15,52,TRUE
18,52,TRUE
20,52,FALSE
23,52,TRUE
27,52,TRUE
30,52,TRUE
32,52,TRUE
2,53,TRUE
4,53,TRUE
6,53,TRUE
7,53,TRUE
7,53,TRUE
7,53,TRUE
9,53,TRUE
12,53,TRUE
13,53,TRUE
14,53,TRUE
18,53,FALSE
18,53,FALSE
18,53,FALSE
19,53,TRUE
19,53,TRUE
22,53,TRUE
32,53,TRUE
32,53,TRUE
33,53,TRUE
1,54,TRUE
2,54,TRUE
2,54,TRUE
7,54,TRUE
8,54,TRUE
14,54,TRUE
16,54,TRUE
16,54,TRUE
17,54,TRUE
17,54,TRUE
17,54,TRUE
18,54,FALSE
18,54,TRUE
20,54,TRUE
20,54,TRUE
23,54,TRUE
24,54,TRUE
25,54,TRUE
28,54,TRUE
28,54,TRUE
33,54,TRUE
33,54,TRUE
6,55,TRUE
7,55,TRUE
9,55,TRUE
10,55,TRUE
13,55,TRUE
16,55,TRUE
18,55,FALSE
22,55,TRUE
25,55,TRUE
25,55,TRUE
25,55,TRUE
28,55,TRUE
29,55,TRUE
30,55,TRUE
31,55,FALSE
31,55,FALSE
31,55,TRUE
0,56,TRUE
0,56,TRUE
1,56,FALSE
1,56,TRUE
2,56,TRUE
5,56,TRUE
7,56,TRUE
9,56,TRUE
10,56,FALSE
11,56,TRUE
13,56,TRUE
16,56,TRUE
16,56,TRUE
20,56,FALSE
20,56,TRUE
26,56,TRUE
26,56,TRUE
30,56,TRUE
31,56,TRUE
32,56,TRUE
1,57,FALSE
2,57,TRUE
3,57,TRUE
4,57,TRUE
11,57,TRUE
16,57,TRUE
18,57,FALSE
19,57,TRUE
19,57,TRUE
20,57,FALSE
23,57,TRUE
27,57,TRUE
30,57,TRUE
31,57,TRUE
32,57,TRUE
10,58,TRUE
18,58,FALSE
20,58,FALSE
21,58,TRUE
21,58,TRUE
21,58,TRUE
25,58,TRUE
26,58,TRUE
28,58,TRUE
31,58,FALSE
33,58,TRUE
33,58,TRUE
0,59,TRUE
4,59,TRUE
10,59,TRUE
14,59,TRUE
16,59,TRUE
16,59,TRUE
19,59,TRUE
27,59,TRUE
27,59,TRUE
27,59,TRUE
28,59,TRUE
28,59,TRUE
29,59,TRUE
31,59,TRUE
33,59,TRUE
0,60,TRUE
3,60,TRUE
5,60,TRUE
5,60,TRUE
6,60,TRUE
10,60,FALSE
19,60,TRUE
26,60,TRUE
31,60,FALSE
1,61,TRUE
4,61,TRUE
6,61,TRUE
6,61,TRUE
8,61,TRUE
8,61,TRUE
9,61,TRUE
10,61,FALSE
31,61,TRUE
31,61,TRUE
31,61,TRUE
32,61,TRUE
1,62,FALSE
1,62,TRUE
1,62,TRUE
2,62,TRUE
5,62,TRUE
6,62,TRUE
7,62,TRUE
14,62,TRUE
18,62,FALSE
18,62,FALSE
18,62,TRUE
21,62,TRUE
22,62,TRUE
24,62,TRUE
26,62,TRUE
27,62,TRUE
30,62,TRUE
32,62,TRUE
1,63,FALSE
1,63,TRUE
3,63,TRUE
8,63,TRUE
9,63,TRUE
14,63,TRUE
15,63,TRUE
16,63,TRUE
18,63,FALSE
18,63,TRUE
18,63,TRUE
27,63,TRUE
31,63,TRUE
31,63,TRUE
0,64,TRUE
1,64,TRUE
3,64,TRUE
4,64,TRUE
9,64,TRUE
10,64,FALSE
13,64,TRUE
17,64,TRUE
20,64,TRUE
23,64,TRUE
28,64,TRUE
28,64,TRUE
31,64,TRUE
32,64,TRUE
