indexGQ,ageyrs,male
7,31,TRUE
9,31,TRUE
11,31,TRUE
11,31,TRUE
11,31,TRUE
13,31,TRUE
14,31,TRUE
14,31,TRUE
16,31,TRUE
18,31,TRUE
18,31,TRUE
19,31,TRUE
24,31,TRUE
26,31,FALSE
26,31,TRUE
27,31,TRUE
28,31,TRUE
30,31,TRUE
33,31,TRUE
0,32,FALSE
0,32,FALSE
0,32,FALSE
2,32,TRUE
3,32,TRUE
4,32,TRUE
5,32,FALSE
5,32,TRUE
9,32,TRUE
12,32,FALSE
12,32,FALSE
12,32,TRUE
14,32,FALSE
15,32,TRUE
16,32,TRUE
18,32,TRUE
19,32,TRUE
23,32,TRUE
26,32,FALSE
26,32,TRUE
26,32,TRUE
29,32,FALSE
29,32,TRUE
29,32,TRUE
32,32,TRUE
32,32,TRUE
6,33,TRUE
7,33,TRUE
8,33,TRUE
9,33,TRUE
10,33,TRUE
11,33,TRUE
12,33,TRUE
12,33,TRUE
13,33,TRUE
14,33,TRUE
14,33,TRUE
15,33,TRUE
15,33,TRUE
16,33,TRUE
19,33,TRUE
19,33,TRUE
20,33,FALSE
20,33,TRUE
22,33,TRUE
24,33,TRUE
27,33,TRUE
29,33,FALSE
31,33,TRUE
0,34,FALSE
0,34,TRUE
3,34,TRUE
4,34,TRUE
9,34,TRUE
11,34,TRUE
13,34,TRUE
14,34,TRUE
14,34,TRUE
17,34,TRUE
19,34,TRUE
19,34,TRUE
20,34,FALSE
21,34,TRUE
24,34,TRUE
26,34,FALSE
26,34,TRUE
29,34,FALSE
33,34,FALSE
33,34,TRUE
0,35,TRUE
4,35,TRUE
7,35,TRUE
7,35,TRUE
7,35,TRUE
9,35,TRUE
10,35,TRUE
12,35,FALSE
14,35,FALSE
14,35,TRUE
15,35,TRUE
18,35,TRUE
21,35,TRUE
25,35,TRUE
25,35,TRUE
29,35,TRUE
30,35,TRUE
32,35,TRUE
32,35,TRUE
33,35,TRUE
2,36,FALSE
2,36,TRUE
2,36,TRUE
3,36,TRUE
4,36,TRUE
5,36,FALSE
6,36,TRUE
8,36,TRUE
12,36,TRUE
14,36,FALSE
14,36,TRUE
15,36,TRUE
15,36,TRUE
16,36,TRUE
17,36,TRUE
20,36,TRUE
20,36,TRUE
24,36,TRUE
25,36,TRUE
26,36,TRUE
29,36,FALSE
30,36,TRUE
32,36,TRUE
33,36,FALSE
33,36,TRUE
33,36,TRUE
1,37,TRUE
2,37,FALSE
2,37,TRUE
3,37,TRUE
5,37,FALSE
5,37,TRUE
5,37,TRUE
5,37,TRUE
5,37,TRUE
8,37,TRUE
9,37,TRUE
10,37,TRUE
12,37,FALSE
14,37,TRUE
14,37,TRUE
14,37,TRUE
15,37,TRUE
17,37,TRUE
17,37,TRUE
20,37,TRUE
20,37,TRUE
21,37,TRUE
26,37,FALSE
26,37,TRUE
29,37,FALSE
33,37,FALSE
33,37,FALSE
0,38,TRUE
2,38,FALSE
4,38,TRUE
5,38,FALSE
6,38,TRUE
6,38,TRUE
7,38,TRUE
7,38,TRUE
9,38,TRUE
9,38,TRUE
10,38,TRUE
11,38,TRUE
12,38,TRUE
12,38,TRUE
14,38,FALSE
15,38,TRUE
16,38,TRUE
16,38,TRUE
18,38,TRUE
19,38,TRUE
19,38,TRUE
20,38,FALSE
20,38,TRUE
26,38,TRUE
27,38,TRUE
27,38,TRUE
31,38,TRUE
0,39,FALSE
2,39,TRUE
6,39,TRUE
9,39,TRUE
10,39,TRUE
11,39,TRUE
13,39,TRUE
14,39,FALSE
15,39,TRUE
21,39,TRUE
22,39,TRUE
22,39,TRUE
22,39,TRUE
25,39,TRUE
25,39,TRUE
26,39,TRUE
27,39,TRUE
28,39,TRUE
28,39,TRUE
29,39,TRUE
30,39,TRUE
0,40,FALSE
0,40,FALSE
1,40,TRUE
1,40,TRUE
2,40,TRUE
3,40,TRUE
3,40,TRUE
8,40,TRUE
8,40,TRUE
14,40,FALSE
14,40,TRUE
14,40,TRUE
18,40,TRUE
25,40,TRUE
26,40,FALSE
28,40,TRUE
28,40,TRUE
32,40,TRUE
2,41,FALSE
5,41,TRUE
8,41,TRUE
9,41,TRUE
14,41,FALSE
17,41,TRUE
18,41,TRUE
22,41,TRUE
23,41,TRUE
24,41,TRUE
27,41,TRUE
30,41,TRUE
31,41,TRUE
0,42,TRUE
0,42,TRUE
1,42,TRUE
2,42,FALSE
9,42,TRUE
12,42,TRUE
13,42,TRUE
13,42,TRUE
15,42,TRUE
15,42,TRUE
16,42,TRUE
16,42,TRUE
17,42,TRUE
18,42,TRUE
19,42,TRUE
20,42,FALSE
26,42,FALSE
26,42,FALSE
28,42,TRUE
28,42,TRUE
30,42,TRUE
32,42,TRUE
2,43,FALSE
5,43,FALSE
5,43,FALSE
5,43,FALSE
5,43,FALSE
8,43,TRUE
12,43,TRUE
12,43,TRUE
17,43,TRUE
17,43,TRUE
17,43,TRUE
20,43,TRUE
20,43,TRUE
21,43,TRUE
22,43,TRUE
23,43,TRUE
24,43,TRUE
25,43,TRUE
25,43,TRUE
28,43,TRUE
29,43,FALSE
29,43,TRUE
29,43,TRUE
32,43,TRUE
33,43,TRUE
0,44,FALSE
0,44,TRUE
2,44,FALSE
2,44,FALSE
5,44,FALSE
9,44,TRUE
11,44,TRUE
12,44,FALSE
12,44,TRUE
14,44,FALSE
14,44,FALSE
14,44,TRUE
15,44,TRUE
15,44,TRUE
16,44,TRUE
16,44,TRUE
22,44,TRUE
24,44,TRUE
28,44,TRUE
30,44,TRUE
33,44,FALSE
0,45,FALSE
0,45,TRUE
1,45,TRUE
1,45,TRUE
4,45,TRUE
4,45,TRUE
5,45,FALSE
6,45,TRUE
14,45,FALSE
19,45,TRUE
19,45,TRUE
26,45,TRUE
30,45,TRUE
31,45,TRUE
33,45,FALSE
0,46,FALSE
7,46,TRUE
12,46,FALSE
12,46,FALSE
13,46,TRUE
14,46,TRUE
15,46,TRUE
16,46,TRUE
17,46,TRUE
18,46,TRUE
20,46,TRUE
27,46,TRUE
29,46,TRUE
29,46,TRUE
0,47,FALSE
0,47,TRUE
2,47,FALSE
3,47,TRUE
4,47,TRUE
4,47,TRUE
14,47,FALSE
20,47,FALSE
21,47,TRUE
21,47,TRUE
22,47,TRUE
28,47,TRUE
30,47,TRUE
1,48,TRUE
2,48,FALSE
3,48,TRUE
8,48,TRUE
11,48,TRUE
11,48,TRUE
12,48,TRUE
20,48,FALSE
20,48,FALSE
20,48,FALSE
20,48,TRUE
21,48,TRUE
24,48,TRUE
26,48,FALSE
26,48,TRUE
28,48,TRUE
29,48,FALSE
29,48,FALSE
29,48,TRUE
31,48,TRUE
31,48,TRUE
33,48,FALSE
33,48,FALSE
33,48,TRUE
33,48,TRUE
3,49,TRUE
5,49,TRUE
6,49,TRUE
13,49,TRUE
13,49,TRUE
15,49,TRUE
16,49,TRUE
20,49,FALSE
20,49,TRUE
24,49,TRUE
24,49,TRUE
28,49,TRUE
29,49,FALSE
29,49,TRUE
30,49,TRUE
33,49,TRUE
2,50,TRUE
4,50,TRUE
6,50,TRUE
6,50,TRUE
8,50,TRUE
8,50,TRUE
10,50,TRUE
11,50,TRUE
11,50,TRUE
12,50,TRUE
19,50,TRUE
19,50,TRUE
20,50,TRUE
23,50,TRUE
23,50,TRUE
29,50,FALSE
29,50,TRUE
33,50,TRUE
0,51,TRUE
6,51,TRUE
14,51,FALSE
20,51,FALSE
20,51,FALSE
22,51,TRUE
22,51,TRUE
27,51,TRUE
28,51,TRUE
29,51,FALSE
30,51,TRUE
30,51,TRUE
31,51,TRUE
32,51,TRUE
33,51,FALSE
1,52,TRUE
1,52,TRUE
5,52,FALSE
5,52,TRUE
8,52,TRUE
11,52,TRUE
14,52,TRUE
20,52,TRUE
20,52,TRUE
21,52,TRUE
21,52,TRUE
24,52,TRUE
27,52,TRUE
32,52,TRUE
2,53,TRUE
4,53,TRUE
7,53,TRUE
7,53,TRUE
16,53,TRUE
16,53,TRUE
17,53,TRUE
20,53,TRUE
22,53,TRUE
22,53,TRUE
23,53,TRUE
25,53,TRUE
28,53,TRUE
33,53,TRUE
33,53,TRUE
1,54,TRUE
12,54,FALSE
16,54,TRUE
16,54,TRUE
23,54,TRUE
24,54,TRUE
24,54,TRUE
25,54,TRUE
27,54,TRUE
32,54,TRUE
32,54,TRUE
0,55,FALSE
0,55,TRUE
2,55,TRUE
3,55,TRUE
5,55,FALSE
5,55,TRUE
6,55,TRUE
9,55,TRUE
12,55,FALSE
12,55,TRUE
14,55,FALSE
14,55,FALSE
23,55,TRUE
33,55,TRUE
5,56,TRUE
6,56,TRUE
9,56,TRUE
13,56,TRUE
14,56,FALSE
18,56,TRUE
20,56,FALSE
23,56,TRUE
26,56,TRUE
27,56,TRUE
28,56,TRUE
30,56,TRUE
33,56,FALSE
0,57,FALSE
0,57,TRUE
0,57,TRUE
2,57,TRUE
4,57,TRUE
5,57,TRUE
25,57,TRUE
26,57,FALSE
1,58,TRUE
5,58,FALSE
7,58,TRUE
8,58,TRUE
11,58,TRUE
11,58,TRUE
13,58,TRUE
18,58,TRUE
21,58,TRUE
25,58,TRUE
26,58,FALSE
26,58,TRUE
30,58,TRUE
31,58,TRUE
32,58,TRUE
33,58,TRUE
1,59,TRUE
2,59,FALSE
5,59,FALSE
6,59,TRUE
6,59,TRUE
7,59,TRUE
9,59,TRUE
12,59,TRUE
13,59,TRUE
15,59,TRUE
18,59,TRUE
19,59,TRUE
23,59,TRUE
24,59,TRUE
24,59,TRUE
33,59,FALSE
2,60,TRUE
2,60,TRUE
3,60,TRUE
6,60,TRUE
9,60,TRUE
12,60,FALSE
12,60,TRUE
13,60,TRUE
14,60,TRUE
15,60,TRUE
16,60,TRUE
20,60,TRUE
22,60,TRUE
23,60,TRUE
29,60,TRUE
33,60,TRUE
33,60,TRUE
0,61,TRUE
7,61,TRUE
12,61,FALSE
13,61,TRUE
14,61,FALSE
14,61,FALSE
17,61,TRUE
20,61,TRUE
22,61,TRUE
27,61,TRUE
29,61,TRUE
33,61,TRUE
2,62,TRUE
4,62,TRUE
7,62,TRUE
9,62,TRUE
11,62,TRUE
12,62,FALSE
20,62,FALSE
20,62,TRUE
22,62,TRUE
23,62,TRUE
26,62,FALSE
26,62,FALSE
0,63,TRUE
2,63,TRUE
4,63,TRUE
5,63,TRUE
10,63,TRUE
10,63,TRUE
17,63,TRUE
25,63,TRUE
27,63,TRUE
32,63,TRUE
33,63,FALSE
33,63,TRUE
0,64,FALSE
0,64,FALSE
1,64,TRUE
2,64,FALSE
2,64,FALSE
7,64,TRUE
10,64,TRUE
21,64,TRUE
22,64,TRUE
25,64,TRUE
25,64,TRUE
26,64,FALSE
27,64,TRUE
28,64,TRUE
29,64,FALSE
