indexGQ,ageyrs,male
5,27,TRUE
7,27,TRUE
12,27,TRUE
16,27,TRUE
16,27,TRUE
20,27,TRUE
20,27,TRUE
21,27,FALSE
22,27,FALSE
22,27,FALSE
22,27,TRUE
24,27,TRUE
26,27,TRUE
30,27,TRUE
30,27,TRUE
31,27,TRUE
1,28,TRUE
2,28,TRUE
4,28,TRUE
4,28,TRUE
5,28,TRUE
10,28,TRUE
11,28,TRUE
12,28,TRUE
16,28,TRUE
16,28,TRUE
17,28,FALSE
18,28,FALSE
20,28,TRUE
21,28,TRUE
22,28,FALSE
22,28,FALSE
22,28,FALSE
22,28,TRUE
23,28,TRUE
24,28,TRUE
27,28,FALSE
27,28,TRUE
30,28,TRUE
30,28,TRUE
31,28,FALSE
31,28,FALSE
31,28,FALSE
32,28,FALSE
32,28,FALSE
32,28,TRUE
32,28,TRUE
33,28,TRUE
1,29,TRUE
4,29,TRUE
6,29,TRUE
7,29,TRUE
14,29,FALSE
15,29,TRUE
19,29,TRUE
22,29,FALSE
22,29,FALSE
25,29,TRUE
26,29,TRUE
27,29,FALSE
28,29,TRUE
31,29,FALSE
31,29,TRUE
33,29,TRUE
0,30,TRUE
0,30,TRUE
1,30,TRUE
1,30,TRUE
3,30,TRUE
3,30,TRUE
5,30,TRUE
6,30,TRUE
7,30,TRUE
7,30,TRUE
9,30,TRUE
12,30,TRUE
13,30,TRUE
16,30,TRUE
17,30,FALSE
17,30,TRUE
17,30,TRUE
18,30,TRUE
19,30,TRUE
21,30,FALSE
22,30,TRUE
24,30,TRUE
26,30,TRUE
0,31,TRUE
3,31,TRUE
4,31,TRUE
5,31,TRUE
9,31,TRUE
12,31,TRUE
13,31,TRUE
13,31,TRUE
14,31,TRUE
16,31,TRUE
17,31,FALSE
17,31,TRUE
20,31,TRUE
20,31,TRUE
21,31,TRUE
23,31,FALSE
23,31,FALSE
23,31,FALSE
26,31,TRUE
27,31,FALSE
29,31,TRUE
0,32,TRUE
0,32,TRUE
0,32,TRUE
1,32,TRUE
2,32,TRUE
3,32,TRUE
6,32,TRUE
8,32,TRUE
9,32,TRUE
9,32,TRUE
13,32,TRUE
14,32,FALSE
14,32,FALSE
14,32,TRUE
16,32,TRUE
20,32,TRUE
21,32,FALSE
22,32,FALSE
22,32,FALSE
23,32,TRUE
23,32,TRUE
24,32,TRUE
25,32,TRUE
27,32,TRUE
31,32,FALSE
31,32,TRUE
32,32,FALSE
32,32,TRUE
0,33,TRUE
5,33,TRUE
10,33,TRUE
11,33,TRUE
11,33,TRUE
12,33,TRUE
16,33,TRUE
18,33,FALSE
18,33,TRUE
18,33,TRUE
20,33,TRUE
21,33,FALSE
21,33,FALSE
21,33,TRUE
24,33,TRUE
24,33,TRUE
25,33,TRUE
27,33,TRUE
28,33,TRUE
3,34,TRUE
3,34,TRUE
3,34,TRUE
5,34,TRUE
6,34,TRUE
7,34,TRUE
10,34,TRUE
12,34,TRUE
13,34,TRUE
17,34,FALSE
17,34,TRUE
18,34,FALSE
22,34,FALSE
23,34,FALSE
23,34,TRUE
24,34,TRUE
25,34,TRUE
25,34,TRUE
26,34,TRUE
29,34,TRUE
32,34,TRUE
5,35,TRUE
14,35,FALSE
14,35,FALSE
14,35,FALSE
14,35,FALSE
16,35,TRUE
18,35,TRUE
18,35,TRUE
22,35,FALSE
22,35,TRUE
23,35,TRUE
24,35,TRUE
29,35,TRUE
30,35,TRUE
32,35,FALSE
32,35,FALSE
1,36,TRUE
3,36,TRUE
6,36,TRUE
9,36,TRUE
11,36,TRUE
13,36,TRUE
13,36,TRUE
15,36,TRUE
15,36,TRUE
15,36,TRUE
16,36,TRUE
17,36,TRUE
17,36,TRUE
17,36,TRUE
23,36,TRUE
23,36,TRUE
25,36,TRUE
27,36,FALSE
29,36,TRUE
31,36,FALSE
31,36,FALSE
32,36,TRUE
1,37,TRUE
1,37,TRUE
7,37,TRUE
8,37,TRUE
9,37,TRUE
12,37,TRUE
13,37,TRUE
14,37,TRUE
16,37,TRUE
18,37,FALSE
19,37,TRUE
21,37,FALSE
23,37,TRUE
23,37,TRUE
24,37,TRUE
27,37,FALSE
27,37,TRUE
29,37,TRUE
30,37,TRUE
31,37,TRUE
32,37,FALSE
4,38,TRUE
4,38,TRUE
5,38,TRUE
6,38,TRUE
6,38,TRUE
6,38,TRUE
7,38,TRUE
9,38,TRUE
10,38,TRUE
12,38,TRUE
13,38,TRUE
13,38,TRUE
13,38,TRUE
14,38,FALSE
17,38,FALSE
17,38,FALSE
18,38,FALSE
21,38,TRUE
22,38,TRUE
23,38,TRUE
24,38,TRUE
27,38,FALSE
27,38,FALSE
28,38,TRUE
32,38,FALSE
33,38,TRUE
2,39,TRUE
3,39,TRUE
11,39,TRUE
14,39,TRUE
16,39,TRUE
19,39,TRUE
22,39,FALSE
28,39,TRUE
28,39,TRUE
28,39,TRUE
31,39,FALSE
32,39,FALSE
33,39,TRUE
33,39,TRUE
4,40,TRUE
7,40,TRUE
7,40,TRUE
8,40,TRUE
10,40,TRUE
10,40,TRUE
14,40,TRUE
17,40,TRUE
17,40,TRUE
18,40,FALSE
18,40,FALSE
20,40,TRUE
25,40,TRUE
25,40,TRUE
26,40,TRUE
27,40,FALSE
28,40,TRUE
31,40,FALSE
32,40,TRUE
2,41,TRUE
5,41,TRUE
11,41,TRUE
11,41,TRUE
12,41,TRUE
14,41,FALSE
21,41,FALSE
21,41,TRUE
22,41,FALSE
23,41,FALSE
23,41,TRUE
24,41,TRUE
24,41,TRUE
25,41,TRUE
28,41,TRUE
29,41,TRUE
30,41,TRUE
32,41,TRUE
32,41,TRUE
33,41,TRUE
33,41,TRUE
2,42,TRUE
5,42,TRUE
6,42,TRUE
10,42,TRUE
10,42,TRUE
14,42,FALSE
14,42,FALSE
17,42,FALSE
17,42,TRUE
21,42,FALSE
23,42,TRUE
25,42,TRUE
26,42,TRUE
27,42,TRUE
30,42,TRUE
32,42,TRUE
33,42,TRUE
1,43,TRUE
5,43,TRUE
8,43,TRUE
8,43,TRUE
9,43,TRUE
10,43,TRUE
13,43,TRUE
18,43,TRUE
18,43,TRUE
22,43,FALSE
23,43,FALSE
23,43,FALSE
27,43,TRUE
27,43,TRUE
29,43,TRUE
29,43,TRUE
30,43,TRUE
31,43,TRUE
33,43,TRUE
0,44,TRUE
2,44,TRUE
6,44,TRUE
8,44,TRUE
14,44,FALSE
18,44,FALSE
18,44,TRUE
22,44,FALSE
23,44,FALSE
27,44,FALSE
28,44,TRUE
29,44,TRUE
30,44,TRUE
31,44,FALSE
1,45,TRUE
4,45,TRUE
4,45,TRUE
4,45,TRUE
5,45,TRUE
5,45,TRUE
6,45,TRUE
8,45,TRUE
9,45,TRUE
11,45,TRUE
15,45,TRUE
16,45,TRUE
19,45,TRUE
19,45,TRUE
20,45,TRUE
21,45,FALSE
22,45,FALSE
24,45,TRUE
25,45,TRUE
27,45,TRUE
28,45,TRUE
31,45,TRUE
31,45,TRUE
32,45,TRUE
33,45,TRUE
0,46,TRUE
2,46,TRUE
3,46,TRUE
4,46,TRUE
6,46,TRUE
12,46,TRUE
14,46,FALSE
16,46,TRUE
17,46,FALSE
20,46,TRUE
20,46,TRUE
20,46,TRUE
21,46,FALSE
21,46,TRUE
22,46,FALSE
31,46,TRUE
2,47,TRUE
2,47,TRUE
7,47,TRUE
13,47,TRUE
18,47,FALSE
18,47,TRUE
19,47,TRUE
19,47,TRUE
20,47,TRUE
27,47,FALSE
31,47,FALSE
32,47,FALSE
32,47,FALSE
2,48,TRUE
9,48,TRUE
10,48,TRUE
11,48,TRUE
14,48,TRUE
15,48,TRUE
17,48,TRUE
19,48,TRUE
19,48,TRUE
22,48,TRUE
23,48,FALSE
23,48,FALSE
23,48,TRUE
27,48,FALSE
27,48,TRUE
30,48,TRUE
30,48,TRUE
31,48,FALSE
31,48,FALSE
33,48,TRUE
1,49,TRUE
3,49,TRUE
5,49,TRUE
8,49,TRUE
9,49,TRUE
9,49,TRUE
11,49,TRUE
18,49,FALSE
18,49,TRUE
23,49,FALSE
25,49,TRUE
25,49,TRUE
26,49,TRUE
26,49,TRUE
29,49,TRUE
31,49,FALSE
32,49,TRUE
32,49,TRUE
1,50,TRUE
3,50,TRUE
6,50,TRUE
6,50,TRUE
6,50,TRUE
12,50,TRUE
13,50,TRUE
14,50,FALSE
14,50,TRUE
18,50,FALSE
19,50,TRUE
24,50,TRUE
26,50,TRUE
28,50,TRUE
29,50,TRUE
32,50,FALSE
32,50,TRUE
2,51,TRUE
10,51,TRUE
11,51,TRUE
12,51,TRUE
14,51,FALSE
14,51,FALSE
14,51,TRUE
18,51,FALSE
18,51,TRUE
20,51,TRUE
20,51,TRUE
21,51,TRUE
21,51,TRUE
28,51,TRUE
31,51,FALSE
31,51,FALSE
32,51,FALSE
2,52,TRUE
3,52,TRUE
6,52,TRUE
7,52,TRUE
10,52,TRUE
12,52,TRUE
12,52,TRUE
12,52,TRUE
14,52,TRUE
15,52,TRUE
15,52,TRUE
15,52,TRUE
17,52,TRUE
19,52,TRUE
19,52,TRUE
19,52,TRUE
21,52,FALSE
21,52,FALSE
24,52,TRUE
25,52,TRUE
27,52,TRUE
29,52,TRUE
31,52,FALSE
31,52,TRUE
31,52,TRUE
32,52,FALSE
32,52,TRUE
1,53,TRUE
2,53,TRUE
7,53,TRUE
11,53,TRUE
14,53,TRUE
14,53,TRUE
14,53,TRUE
15,53,TRUE
19,53,TRUE
21,53,TRUE
21,53,TRUE
22,53,FALSE
22,53,TRUE
23,53,TRUE
28,53,TRUE
0,54,TRUE
0,54,TRUE
2,54,TRUE
4,54,TRUE
6,54,TRUE
6,54,TRUE
8,54,TRUE
9,54,TRUE
10,54,TRUE
11,54,TRUE
11,54,TRUE
17,54,FALSE
17,54,TRUE
18,54,FALSE
18,54,TRUE
18,54,TRUE
20,54,TRUE
21,54,TRUE
22,54,FALSE
26,54,TRUE
28,54,TRUE
30,54,TRUE
32,54,FALSE
32,54,FALSE
33,54,TRUE
0,55,TRUE
1,55,TRUE
1,55,TRUE
3,55,TRUE
10,55,TRUE
17,55,FALSE
17,55,FALSE
17,55,TRUE
17,55,TRUE
21,55,TRUE
24,55,TRUE
28,55,TRUE
33,55,TRUE
2,56,TRUE
7,56,TRUE
10,56,TRUE
14,56,TRUE
21,56,FALSE
22,56,TRUE
23,56,FALSE
24,56,TRUE
27,56,FALSE
31,56,FALSE
32,56,TRUE
3,57,TRUE
4,57,TRUE
4,57,TRUE
7,57,TRUE
8,57,TRUE
14,57,TRUE
14,57,TRUE
15,57,TRUE
17,57,FALSE
17,57,FALSE
19,57,TRUE
20,57,TRUE
22,57,TRUE
23,57,TRUE
25,57,TRUE
27,57,FALSE
27,57,TRUE
31,57,TRUE
32,57,TRUE
0,58,TRUE
8,58,TRUE
10,58,TRUE
12,58,TRUE
13,58,TRUE
15,58,TRUE
17,58,FALSE
18,58,FALSE
21,58,FALSE
21,58,TRUE
22,58,TRUE
27,58,TRUE
29,58,TRUE
29,58,TRUE
31,58,FALSE
32,58,FALSE
33,58,TRUE
0,59,TRUE
0,59,TRUE
17,59,FALSE
18,59,FALSE
18,59,TRUE
19,59,TRUE
20,59,TRUE
20,59,TRUE
22,59,TRUE
22,59,TRUE
23,59,FALSE
24,59,TRUE
25,59,TRUE
26,59,TRUE
27,59,TRUE
30,59,TRUE
1,60,TRUE
2,60,TRUE
2,60,TRUE
3,60,TRUE
6,60,TRUE
7,60,TRUE
11,60,TRUE
14,60,TRUE
18,60,FALSE
20,60,TRUE
21,60,FALSE
22,60,TRUE
23,60,FALSE
25,60,TRUE
25,60,TRUE
26,60,TRUE
28,60,TRUE
30,60,TRUE
32,60,FALSE
32,60,FALSE
33,60,TRUE
1,61,TRUE
2,61,TRUE
4,61,TRUE
15,61,TRUE
15,61,TRUE
17,61,FALSE
18,61,TRUE
23,61,FALSE
23,61,FALSE
25,61,TRUE
27,61,TRUE
29,61,TRUE
30,61,TRUE
7,62,TRUE
7,62,TRUE
7,62,TRUE
8,62,TRUE
8,62,TRUE
13,62,TRUE
13,62,TRUE
16,62,TRUE
17,62,FALSE
17,62,TRUE
17,62,TRUE
19,62,TRUE
21,62,FALSE
21,62,FALSE
22,62,TRUE
27,62,FALSE
28,62,TRUE
32,62,TRUE
5,63,TRUE
9,63,TRUE
12,63,TRUE
14,63,FALSE
18,63,TRUE
21,63,TRUE
21,63,TRUE
24,63,TRUE
24,63,TRUE
26,63,TRUE
30,63,TRUE
30,63,TRUE
31,63,TRUE
0,64,TRUE
0,64,TRUE
2,64,TRUE
3,64,TRUE
4,64,TRUE
9,64,TRUE
11,64,TRUE
11,64,TRUE
15,64,TRUE
17,64,FALSE
17,64,TRUE
21,64,FALSE
21,64,FALSE
22,64,FALSE
23,64,FALSE
26,64,TRUE
26,64,TRUE
26,64,TRUE
27,64,FALSE
27,64,TRUE
31,64,TRUE
32,64,FALSE
