indexGQ,ageyrs,male
33,27,TRUE
4,28,TRUE
8,28,TRUE
8,28,TRUE
9,28,FALSE
9,28,TRUE
10,28,TRUE
10,28,TRUE
12,28,TRUE
18,28,TRUE
18,28,TRUE
19,28,TRUE
22,28,TRUE
26,28,FALSE
29,28,TRUE
32,28,TRUE
8,29,TRUE
9,29,TRUE
11,29,TRUE
11,29,TRUE
11,29,TRUE
15,29,TRUE
16,29,TRUE
19,29,TRUE
22,29,TRUE
23,29,TRUE
23,29,TRUE
27,29,TRUE
30,29,FALSE
32,29,TRUE
32,29,TRUE
1,30,TRUE
2,30,TRUE
2,30,TRUE
2,30,TRUE
3,30,TRUE
5,30,FALSE
6,30,TRUE
6,30,TRUE
8,30,TRUE
11,30,TRUE
13,30,TRUE
16,30,TRUE
19,30,TRUE
20,30,TRUE
24,30,TRUE
24,30,TRUE
25,30,TRUE
26,30,TRUE
26,30,TRUE
26,30,TRUE
26,30,TRUE
27,30,TRUE
28,30,TRUE
30,30,FALSE
30,30,FALSE
30,30,TRUE
32,30,TRUE
0,31,TRUE
1,31,FALSE
2,31,TRUE
3,31,TRUE
5,31,TRUE
6,31,FALSE
9,31,FALSE
9,31,TRUE
13,31,TRUE
19,31,TRUE
20,31,TRUE
22,31,TRUE
23,31,TRUE
25,31,TRUE
26,31,FALSE
30,31,FALSE
30,31,TRUE
33,31,TRUE
0,32,TRUE
1,32,FALSE
3,32,TRUE
7,32,TRUE
7,32,TRUE
8,32,TRUE
9,32,FALSE
9,32,TRUE
10,32,TRUE
11,32,TRUE
11,32,TRUE
16,32,TRUE
18,32,TRUE
20,32,TRUE
20,32,TRUE
21,32,TRUE
22,32,TRUE
22,32,TRUE
22,32,TRUE
26,32,FALSE
28,32,TRUE
28,32,TRUE
29,32,TRUE
30,32,FALSE
30,32,TRUE
1,33,TRUE
3,33,TRUE
3,33,TRUE
8,33,TRUE
9,33,FALSE
11,33,TRUE
15,33,TRUE
15,33,TRUE
19,33,TRUE
19,33,TRUE
19,33,TRUE
20,33,TRUE
21,33,TRUE
23,33,TRUE
26,33,FALSE
26,33,TRUE
30,33,FALSE
30,33,TRUE
31,33,TRUE
32,33,TRUE
33,33,TRUE
1,34,FALSE
4,34,TRUE
4,34,TRUE
5,34,TRUE
6,34,FALSE
6,34,FALSE
6,34,TRUE
9,34,FALSE
9,34,TRUE
11,34,TRUE
13,34,TRUE
14,34,TRUE
14,34,TRUE
15,34,TRUE
15,34,TRUE
16,34,TRUE
18,34,TRUE
19,34,TRUE
20,34,TRUE
24,34,TRUE
26,34,FALSE
26,34,FALSE
29,34,TRUE
30,34,TRUE
31,34,TRUE
31,34,TRUE
1,35,FALSE
4,35,TRUE
5,35,FALSE
5,35,TRUE
5,35,TRUE
6,35,FALSE
6,35,FALSE
7,35,TRUE
16,35,TRUE
17,35,TRUE
21,35,TRUE
24,35,TRUE
26,35,FALSE
29,35,TRUE
30,35,FALSE
30,35,TRUE
31,35,TRUE
33,35,TRUE
4,36,TRUE
7,36,TRUE
8,36,TRUE
9,36,TRUE
14,36,TRUE
17,36,TRUE
20,36,TRUE
24,36,TRUE
28,36,TRUE
28,36,TRUE
28,36,TRUE
31,36,TRUE
3,37,TRUE
3,37,TRUE
6,37,TRUE
6,37,TRUE
12,37,TRUE
13,37,TRUE
19,37,TRUE
22,37,TRUE
24,37,TRUE
24,37,TRUE
26,37,FALSE
27,37,TRUE
27,37,TRUE
29,37,TRUE
29,37,TRUE
29,37,TRUE
29,37,TRUE
30,37,TRUE
30,37,TRUE
32,37,TRUE
1,38,TRUE
2,38,TRUE
2,38,TRUE
7,38,TRUE
8,38,TRUE
9,38,TRUE
9,38,TRUE
12,38,TRUE
12,38,TRUE
12,38,TRUE
14,38,TRUE
14,38,TRUE
15,38,TRUE
16,38,TRUE
17,38,TRUE
18,38,TRUE
18,38,TRUE
20,38,TRUE
21,38,TRUE
23,38,TRUE
26,38,FALSE
27,38,TRUE
28,38,TRUE
31,38,TRUE
33,38,TRUE
0,39,TRUE
1,39,FALSE
1,39,TRUE
1,39,TRUE
1,39,TRUE
2,39,TRUE
4,39,TRUE
6,39,TRUE
7,39,TRUE
8,39,TRUE
8,39,TRUE
10,39,TRUE
12,39,TRUE
21,39,TRUE
26,39,TRUE
30,39,TRUE
33,39,TRUE
1,40,FALSE
2,40,TRUE
2,40,TRUE
3,40,TRUE
7,40,TRUE
8,40,TRUE
9,40,FALSE
9,40,FALSE
10,40,TRUE
19,40,TRUE
20,40,TRUE
22,40,TRUE
26,40,FALSE
27,40,TRUE
29,40,TRUE
4,41,TRUE
4,41,TRUE
5,41,TRUE
5,41,TRUE
6,41,FALSE
9,41,FALSE
10,41,TRUE
10,41,TRUE
11,41,TRUE
11,41,TRUE
14,41,TRUE
17,41,TRUE
17,41,TRUE
18,41,TRUE
19,41,TRUE
23,41,TRUE
25,41,TRUE
25,41,TRUE
27,41,TRUE
30,41,TRUE
30,41,TRUE
32,41,TRUE
33,41,TRUE
0,42,TRUE
5,42,FALSE
6,42,FALSE
9,42,FALSE
12,42,TRUE
12,42,TRUE
18,42,TRUE
20,42,TRUE
26,42,FALSE
28,42,TRUE
29,42,TRUE
30,42,FALSE
30,42,FALSE
33,42,TRUE
1,43,TRUE
3,43,TRUE
5,43,FALSE
6,43,FALSE
6,43,TRUE
7,43,TRUE
9,43,TRUE
14,43,TRUE
17,43,TRUE
18,43,TRUE
18,43,TRUE
18,43,TRUE
22,43,TRUE
25,43,TRUE
26,43,FALSE
26,43,TRUE
26,43,TRUE
26,43,TRUE
27,43,TRUE
28,43,TRUE
30,43,FALSE
31,43,TRUE
6,44,FALSE
16,44,TRUE
18,44,TRUE
23,44,TRUE
23,44,TRUE
27,44,TRUE
30,44,TRUE
0,45,TRUE
1,45,FALSE
1,45,TRUE
3,45,TRUE
3,45,TRUE
5,45,FALSE
8,45,TRUE
10,45,TRUE
12,45,TRUE
14,45,TRUE
15,45,TRUE
16,45,TRUE
18,45,TRUE
25,45,TRUE
26,45,FALSE
26,45,FALSE
27,45,TRUE
28,45,TRUE
29,45,TRUE
32,45,TRUE
2,46,TRUE
3,46,TRUE
3,46,TRUE
5,46,FALSE
7,46,TRUE
11,46,TRUE
16,46,TRUE
21,46,TRUE
24,46,TRUE
25,46,TRUE
27,46,TRUE
28,46,TRUE
29,46,TRUE
30,46,FALSE
30,46,TRUE
31,46,TRUE
2,47,TRUE
2,47,TRUE
6,47,FALSE
6,47,FALSE
10,47,TRUE
10,47,TRUE
14,47,TRUE
14,47,TRUE
15,47,TRUE
17,47,TRUE
22,47,TRUE
23,47,TRUE
26,47,TRUE
28,47,TRUE
28,47,TRUE
30,47,FALSE
30,47,FALSE
32,47,TRUE
33,47,TRUE
0,48,TRUE
0,48,TRUE
1,48,FALSE
1,48,TRUE
5,48,FALSE
6,48,FALSE
8,48,TRUE
9,48,FALSE
10,48,TRUE
12,48,TRUE
13,48,TRUE
21,48,TRUE
22,48,TRUE
24,48,TRUE
25,48,TRUE
30,48,FALSE
32,48,TRUE
32,48,TRUE
0,49,TRUE
1,49,TRUE
5,49,FALSE
5,49,TRUE
5,49,TRUE
5,49,TRUE
6,49,TRUE
6,49,TRUE
9,49,FALSE
9,49,TRUE
12,49,TRUE
14,49,TRUE
19,49,TRUE
19,49,TRUE
21,49,TRUE
22,49,TRUE
22,49,TRUE
23,49,TRUE
25,49,TRUE
26,49,FALSE
27,49,TRUE
0,50,TRUE
5,50,FALSE
6,50,FALSE
6,50,FALSE
9,50,TRUE
11,50,TRUE
15,50,TRUE
16,50,TRUE
17,50,TRUE
17,50,TRUE
21,50,TRUE
21,50,TRUE
26,50,FALSE
31,50,TRUE
32,50,TRUE
0,51,TRUE
1,51,FALSE
1,51,FALSE
1,51,TRUE
5,51,TRUE
5,51,TRUE
7,51,TRUE
9,51,FALSE
15,51,TRUE
16,51,TRUE
24,51,TRUE
29,51,TRUE
30,51,TRUE
0,52,TRUE
1,52,FALSE
3,52,TRUE
9,52,FALSE
9,52,TRUE
9,52,TRUE
10,52,TRUE
11,52,TRUE
13,52,TRUE
13,52,TRUE
14,52,TRUE
17,52,TRUE
19,52,TRUE
19,52,TRUE
29,52,TRUE
30,52,TRUE
31,52,TRUE
1,53,FALSE
1,53,TRUE
3,53,TRUE
8,53,TRUE
8,53,TRUE
9,53,TRUE
11,53,TRUE
15,53,TRUE
18,53,TRUE
23,53,TRUE
26,53,FALSE
31,53,TRUE
5,54,FALSE
9,54,TRUE
11,54,TRUE
17,54,TRUE
21,54,TRUE
21,54,TRUE
23,54,TRUE
26,54,TRUE
30,54,FALSE
32,54,TRUE
33,54,TRUE
33,54,TRUE
0,55,TRUE
1,55,TRUE
2,55,TRUE
5,55,TRUE
7,55,TRUE
7,55,TRUE
9,55,TRUE
12,55,TRUE
17,55,TRUE
20,55,TRUE
23,55,TRUE
24,55,TRUE
26,55,TRUE
28,55,TRUE
31,55,TRUE
1,56,TRUE
6,56,FALSE
12,56,TRUE
16,56,TRUE
18,56,TRUE
20,56,TRUE
24,56,TRUE
25,56,TRUE
25,56,TRUE
26,56,TRUE
26,56,TRUE
29,56,TRUE
29,56,TRUE
30,56,TRUE
32,56,TRUE
4,57,TRUE
5,57,FALSE
5,57,TRUE
6,57,TRUE
6,57,TRUE
10,57,TRUE
12,57,TRUE
17,57,TRUE
18,57,TRUE
23,57,TRUE
27,57,TRUE
31,57,TRUE
33,57,TRUE
33,57,TRUE
1,58,FALSE
5,58,FALSE
5,58,FALSE
5,58,TRUE
6,58,TRUE
6,58,TRUE
7,58,TRUE
15,58,TRUE
15,58,TRUE
18,58,TRUE
19,58,TRUE
20,58,TRUE
20,58,TRUE
22,58,TRUE
22,58,TRUE
22,58,TRUE
24,58,TRUE
24,58,TRUE
25,58,TRUE
26,58,TRUE
27,58,TRUE
31,58,TRUE
33,58,TRUE
0,59,TRUE
1,59,TRUE
6,59,FALSE
7,59,TRUE
13,59,TRUE
14,59,TRUE
20,59,TRUE
23,59,TRUE
23,59,TRUE
25,59,TRUE
26,59,TRUE
30,59,FALSE
3,60,TRUE
4,60,TRUE
8,60,TRUE
10,60,TRUE
11,60,TRUE
13,60,TRUE
15,60,TRUE
17,60,TRUE
20,60,TRUE
1,61,FALSE
1,61,FALSE
1,61,TRUE
2,61,TRUE
5,61,FALSE
6,61,TRUE
9,61,FALSE
14,61,TRUE
14,61,TRUE
19,61,TRUE
26,61,FALSE
32,61,TRUE
1,62,FALSE
1,62,FALSE
1,62,TRUE
2,62,TRUE
6,62,FALSE
8,62,TRUE
9,62,TRUE
10,62,TRUE
10,62,TRUE
13,62,TRUE
17,62,TRUE
21,62,TRUE
22,62,TRUE
24,62,TRUE
25,62,TRUE
26,62,TRUE
27,62,TRUE
28,62,TRUE
28,62,TRUE
32,62,TRUE
4,63,TRUE
5,63,FALSE
9,63,FALSE
9,63,TRUE
13,63,TRUE
16,63,TRUE
20,63,TRUE
21,63,TRUE
28,63,TRUE
33,63,TRUE
4,64,TRUE
11,64,TRUE
12,64,TRUE
13,64,TRUE
13,64,TRUE
15,64,TRUE
19,64,TRUE
21,64,TRUE
25,64,TRUE
30,64,FALSE
31,64,TRUE
32,64,TRUE
32,64,TRUE
33,64,TRUE
