indexGQ,ageyrs,male
30,25,TRUE
31,25,FALSE
32,25,TRUE
2,26,FALSE
2,26,TRUE
2,26,TRUE
3,26,FALSE
3,26,TRUE
4,26,TRUE
6,26,TRUE
6,26,TRUE
8,26,TRUE
9,26,TRUE
11,26,TRUE
13,26,TRUE
14,26,TRUE
14,26,TRUE
19,26,TRUE
20,26,TRUE
20,26,TRUE
22,26,TRUE
25,26,TRUE
26,26,FALSE
26,26,TRUE
26,26,TRUE
28,26,TRUE
31,26,TRUE
0,27,TRUE
1,27,TRUE
3,27,FALSE
3,27,TRUE
6,27,TRUE
7,27,TRUE
10,27,TRUE
11,27,TRUE
15,27,TRUE
15,27,TRUE
19,27,TRUE
21,27,TRUE
22,27,TRUE
0,28,TRUE
1,28,TRUE
2,28,FALSE
3,28,FALSE
3,28,TRUE
4,28,TRUE
4,28,TRUE
4,28,TRUE
5,28,FALSE
5,28,FALSE
6,28,TRUE
7,28,TRUE
9,28,TRUE
11,28,TRUE
12,28,TRUE
13,28,TRUE
15,28,TRUE
21,28,TRUE
21,28,TRUE
23,28,TRUE
23,28,TRUE
25,28,TRUE
26,28,TRUE
27,28,TRUE
27,28,TRUE
28,28,TRUE
2,29,FALSE
2,29,FALSE
2,29,TRUE
3,29,FALSE
5,29,TRUE
5,29,TRUE
5,29,TRUE
8,29,TRUE
10,29,TRUE
11,29,TRUE
11,29,TRUE
16,29,TRUE
17,29,TRUE
17,29,TRUE
19,29,TRUE
22,29,TRUE
26,29,FALSE
26,29,TRUE
27,29,FALSE
27,29,TRUE
27,29,TRUE
29,29,TRUE
29,29,TRUE
31,29,FALSE
33,29,TRUE
33,29,TRUE
1,30,TRUE
1,30,TRUE
5,30,TRUE
7,30,TRUE
7,30,TRUE
8,30,TRUE
11,30,TRUE
11,30,TRUE
13,30,TRUE
15,30,TRUE
16,30,TRUE
16,30,TRUE
16,30,TRUE
19,30,TRUE
19,30,TRUE
20,30,TRUE
23,30,TRUE
26,30,TRUE
27,30,TRUE
28,30,TRUE
32,30,TRUE
0,31,TRUE
1,31,TRUE
2,31,FALSE
2,31,TRUE
2,31,TRUE
3,31,FALSE
5,31,FALSE
8,31,TRUE
13,31,TRUE
16,31,TRUE
20,31,TRUE
22,31,TRUE
22,31,TRUE
22,31,TRUE
23,31,TRUE
24,31,TRUE
27,31,TRUE
27,31,TRUE
29,31,TRUE
31,31,TRUE
1,32,TRUE
2,32,TRUE
3,32,FALSE
3,32,TRUE
3,32,TRUE
5,32,FALSE
6,32,TRUE
6,32,TRUE
8,32,TRUE
11,32,TRUE
14,32,TRUE
16,32,TRUE
17,32,TRUE
21,32,TRUE
22,32,TRUE
31,32,FALSE
31,32,FALSE
31,32,TRUE
32,32,TRUE
0,33,TRUE
2,33,FALSE
7,33,TRUE
10,33,TRUE
11,33,TRUE
21,33,TRUE
21,33,TRUE
21,33,TRUE
22,33,TRUE
29,33,TRUE
29,33,TRUE
30,33,TRUE
32,33,TRUE
1,34,TRUE
3,34,FALSE
4,34,TRUE
5,34,FALSE
5,34,FALSE
5,34,TRUE
6,34,TRUE
6,34,TRUE
9,34,TRUE
9,34,TRUE
11,34,TRUE
13,34,TRUE
18,34,TRUE
19,34,TRUE
22,34,TRUE
24,34,TRUE
27,34,FALSE
27,34,TRUE
29,34,TRUE
30,34,TRUE
33,34,TRUE
33,34,TRUE
2,35,FALSE
3,35,TRUE
5,35,TRUE
7,35,TRUE
10,35,TRUE
16,35,TRUE
20,35,TRUE
23,35,TRUE
23,35,TRUE
26,35,TRUE
27,35,TRUE
28,35,TRUE
28,35,TRUE
31,35,FALSE
31,35,FALSE
31,35,FALSE
31,35,FALSE
32,35,TRUE
0,36,TRUE
1,36,TRUE
3,36,FALSE
3,36,TRUE
4,36,TRUE
4,36,TRUE
10,36,TRUE
14,36,TRUE
15,36,TRUE
16,36,TRUE
17,36,TRUE
18,36,TRUE
20,36,TRUE
21,36,TRUE
23,36,TRUE
24,36,TRUE
28,36,TRUE
30,36,TRUE
32,36,TRUE
32,36,TRUE
1,37,TRUE
2,37,FALSE
5,37,TRUE
6,37,TRUE
7,37,TRUE
10,37,TRUE
12,37,TRUE
16,37,TRUE
17,37,TRUE
19,37,TRUE
25,37,TRUE
26,37,FALSE
26,37,FALSE
27,37,TRUE
29,37,TRUE
29,37,TRUE
31,37,TRUE
32,37,TRUE
33,37,TRUE
1,38,TRUE
4,38,TRUE
5,38,FALSE
9,38,TRUE
9,38,TRUE
10,38,TRUE
12,38,TRUE
12,38,TRUE
12,38,TRUE
15,38,TRUE
15,38,TRUE
18,38,TRUE
19,38,TRUE
24,38,TRUE
24,38,TRUE
24,38,TRUE
25,38,TRUE
29,38,TRUE
30,38,TRUE
31,38,FALSE
33,38,TRUE
33,38,TRUE
2,39,FALSE
3,39,TRUE
4,39,TRUE
9,39,TRUE
12,39,TRUE
13,39,TRUE
16,39,TRUE
18,39,TRUE
23,39,TRUE
26,39,FALSE
26,39,FALSE
26,39,TRUE
27,39,FALSE
28,39,TRUE
28,39,TRUE
31,39,TRUE
32,39,TRUE
1,40,TRUE
1,40,TRUE
3,40,FALSE
3,40,TRUE
5,40,TRUE
6,40,TRUE
7,40,TRUE
9,40,TRUE
9,40,TRUE
14,40,TRUE
14,40,TRUE
19,40,TRUE
19,40,TRUE
22,40,TRUE
25,40,TRUE
26,40,TRUE
27,40,FALSE
28,40,TRUE
30,40,TRUE
30,40,TRUE
31,40,TRUE
33,40,TRUE
1,41,TRUE
1,41,TRUE
3,41,TRUE
4,41,TRUE
6,41,TRUE
8,41,TRUE
8,41,TRUE
9,41,TRUE
11,41,TRUE
13,41,TRUE
20,41,TRUE
20,41,TRUE
21,41,TRUE
22,41,TRUE
22,41,TRUE
26,41,FALSE
26,41,FALSE
26,41,TRUE
26,41,TRUE
29,41,TRUE
30,41,TRUE
31,41,FALSE
0,42,TRUE
2,42,FALSE
2,42,FALSE
3,42,TRUE
12,42,TRUE
12,42,TRUE
23,42,TRUE
24,42,TRUE
24,42,TRUE
24,42,TRUE
27,42,FALSE
29,42,TRUE
31,42,FALSE
31,42,FALSE
32,42,TRUE
0,43,TRUE
3,43,TRUE
4,43,TRUE
5,43,FALSE
8,43,TRUE
14,43,TRUE
15,43,TRUE
26,43,TRUE
26,43,TRUE
27,43,FALSE
27,43,FALSE
28,43,TRUE
28,43,TRUE
29,43,TRUE
33,43,TRUE
0,44,TRUE
0,44,TRUE
2,44,TRUE
2,44,TRUE
4,44,TRUE
5,44,TRUE
6,44,TRUE
14,44,TRUE
16,44,TRUE
16,44,TRUE
18,44,TRUE
26,44,FALSE
26,44,TRUE
26,44,TRUE
27,44,FALSE
27,44,TRUE
31,44,FALSE
33,44,TRUE
0,45,TRUE
0,45,TRUE
3,45,TRUE
5,45,FALSE
8,45,TRUE
8,45,TRUE
10,45,TRUE
12,45,TRUE
15,45,TRUE
17,45,TRUE
23,45,TRUE
24,45,TRUE
29,45,TRUE
29,45,TRUE
29,45,TRUE
30,45,TRUE
30,45,TRUE
33,45,TRUE
0,46,TRUE
2,46,FALSE
2,46,TRUE
5,46,FALSE
5,46,TRUE
6,46,TRUE
6,46,TRUE
17,46,TRUE
20,46,TRUE
23,46,TRUE
25,46,TRUE
26,46,FALSE
27,46,FALSE
27,46,FALSE
31,46,FALSE
32,46,TRUE
32,46,TRUE
32,46,TRUE
3,47,TRUE
4,47,TRUE
5,47,FALSE
7,47,TRUE
9,47,TRUE
13,47,TRUE
15,47,TRUE
17,47,TRUE
17,47,TRUE
18,47,TRUE
19,47,TRUE
21,47,TRUE
22,47,TRUE
22,47,TRUE
23,47,TRUE
24,47,TRUE
25,47,TRUE
32,47,TRUE
32,47,TRUE
33,47,TRUE
0,48,TRUE
3,48,FALSE
5,48,FALSE
5,48,TRUE
7,48,TRUE
8,48,TRUE
12,48,TRUE
13,48,TRUE
17,48,TRUE
18,48,TRUE
23,48,TRUE
25,48,TRUE
26,48,TRUE
27,48,TRUE
31,48,TRUE
32,48,TRUE
33,48,TRUE
0,49,TRUE
2,49,FALSE
3,49,FALSE
5,49,TRUE
5,49,TRUE
10,49,TRUE
11,49,TRUE
11,49,TRUE
12,49,TRUE
13,49,TRUE
13,49,TRUE
13,49,TRUE
14,49,TRUE
15,49,TRUE
20,49,TRUE
25,49,TRUE
25,49,TRUE
26,49,FALSE
27,49,FALSE
27,49,FALSE
30,49,TRUE
30,49,TRUE
3,50,FALSE
11,50,TRUE
14,50,TRUE
17,50,TRUE
21,50,TRUE
23,50,TRUE
25,50,TRUE
26,50,FALSE
29,50,TRUE
31,50,FALSE
31,50,TRUE
6,51,TRUE
7,51,TRUE
7,51,TRUE
7,51,TRUE
9,51,TRUE
9,51,TRUE
10,51,TRUE
13,51,TRUE
14,51,TRUE
15,51,TRUE
20,51,TRUE
23,51,TRUE
26,51,TRUE
30,51,TRUE
31,51,FALSE
31,51,FALSE
31,51,TRUE
3,52,FALSE
3,52,TRUE
5,52,FALSE
6,52,TRUE
8,52,TRUE
8,52,TRUE
9,52,TRUE
17,52,TRUE
18,52,TRUE
18,52,TRUE
19,52,TRUE
23,52,TRUE
26,52,FALSE
27,52,FALSE
27,52,TRUE
27,52,TRUE
30,52,TRUE
31,52,TRUE
4,53,TRUE
10,53,TRUE
19,53,TRUE
21,53,TRUE
22,53,TRUE
25,53,TRUE
25,53,TRUE
28,53,TRUE
31,53,TRUE
31,53,TRUE
31,53,TRUE
1,54,TRUE
2,54,TRUE
2,54,TRUE
4,54,TRUE
5,54,TRUE
5,54,TRUE
7,54,TRUE
10,54,TRUE
11,54,TRUE
17,54,TRUE
20,54,TRUE
21,54,TRUE
25,54,TRUE
25,54,TRUE
26,54,FALSE
28,54,TRUE
32,54,TRUE
0,55,TRUE
0,55,TRUE
3,55,TRUE
7,55,TRUE
8,55,TRUE
10,55,TRUE
12,55,TRUE
14,55,TRUE
16,55,TRUE
17,55,TRUE
20,55,TRUE
20,55,TRUE
21,55,TRUE
22,55,TRUE
33,55,TRUE
3,56,FALSE
5,56,FALSE
5,56,TRUE
7,56,TRUE
7,56,TRUE
8,56,TRUE
9,56,TRUE
9,56,TRUE
10,56,TRUE
12,56,TRUE
13,56,TRUE
16,56,TRUE
19,56,TRUE
21,56,TRUE
31,56,TRUE
1,57,TRUE
1,57,TRUE
2,57,TRUE
2,57,TRUE
4,57,TRUE
5,57,FALSE
8,57,TRUE
12,57,TRUE
15,57,TRUE
18,57,TRUE
19,57,TRUE
20,57,TRUE
20,57,TRUE
23,57,TRUE
25,57,TRUE
26,57,FALSE
28,57,TRUE
31,57,TRUE
31,57,TRUE
1,58,TRUE
3,58,TRUE
5,58,FALSE
7,58,TRUE
9,58,TRUE
13,58,TRUE
14,58,TRUE
16,58,TRUE
18,58,TRUE
22,58,TRUE
24,58,TRUE
27,58,FALSE
27,58,TRUE
28,58,TRUE
33,58,TRUE
2,59,TRUE
3,59,TRUE
8,59,TRUE
8,59,TRUE
10,59,TRUE
14,59,TRUE
24,59,TRUE
25,59,TRUE
26,59,TRUE
27,59,TRUE
27,59,TRUE
2,60,FALSE
3,60,FALSE
15,60,TRUE
16,60,TRUE
19,60,TRUE
20,60,TRUE
27,60,FALSE
27,60,TRUE
31,60,TRUE
33,60,TRUE
3,61,FALSE
6,61,TRUE
7,61,TRUE
9,61,TRUE
10,61,TRUE
10,61,TRUE
10,61,TRUE
10,61,TRUE
14,61,TRUE
18,61,TRUE
21,61,TRUE
23,61,TRUE
25,61,TRUE
27,61,FALSE
29,61,TRUE
30,61,TRUE
33,61,TRUE
4,62,TRUE
13,62,TRUE
13,62,TRUE
19,62,TRUE
19,62,TRUE
19,62,TRUE
21,62,TRUE
26,62,FALSE
26,62,FALSE
26,62,TRUE
27,62,FALSE
8,63,TRUE
15,63,TRUE
18,63,TRUE
27,63,FALSE
28,63,TRUE
31,63,FALSE
33,63,TRUE
2,64,TRUE
2,64,TRUE
3,64,FALSE
5,64,TRUE
6,64,TRUE
11,64,TRUE
11,64,TRUE
12,64,TRUE
14,64,TRUE
14,64,TRUE
15,64,TRUE
15,64,TRUE
17,64,TRUE
17,64,TRUE
18,64,TRUE
18,64,TRUE
22,64,TRUE
23,64,TRUE
28,64,TRUE
28,64,TRUE
30,64,TRUE
32,64,TRUE
