indexGQ,ageyrs,male
13,35,TRUE
14,35,FALSE
14,35,TRUE
18,35,TRUE
19,35,TRUE
22,35,TRUE
23,35,TRUE
28,35,TRUE
29,35,TRUE
29,35,TRUE
30,35,TRUE
31,35,TRUE
32,35,TRUE
33,35,TRUE
3,36,TRUE
7,36,TRUE
8,36,TRUE
10,36,TRUE
12,36,TRUE
14,36,TRUE
17,36,TRUE
20,36,TRUE
21,36,TRUE
22,36,TRUE
23,36,TRUE
24,36,TRUE
26,36,FALSE
26,36,FALSE
26,36,TRUE
28,36,TRUE
30,36,FALSE
31,36,TRUE
31,36,TRUE
1,37,TRUE
5,37,TRUE
8,37,TRUE
10,37,TRUE
14,37,TRUE
15,37,TRUE
16,37,TRUE
16,37,TRUE
19,37,TRUE
21,37,TRUE
22,37,FALSE
25,37,TRUE
25,37,TRUE
29,37,FALSE
31,37,TRUE
0,38,TRUE
1,38,TRUE
1,38,TRUE
5,38,TRUE
9,38,TRUE
9,38,TRUE
16,38,TRUE
18,38,TRUE
20,38,TRUE
22,38,FALSE
22,38,TRUE
23,38,TRUE
24,38,TRUE
29,38,FALSE
32,38,TRUE
32,38,TRUE
33,38,TRUE
33,38,TRUE
0,39,TRUE
2,39,TRUE
2,39,TRUE
3,39,TRUE
6,39,TRUE
9,39,TRUE
13,39,TRUE
14,39,FALSE
15,39,TRUE
16,39,TRUE
16,39,TRUE
18,39,TRUE
20,39,TRUE
21,39,TRUE
22,39,FALSE
23,39,TRUE
24,39,TRUE
30,39,FALSE
31,39,TRUE
32,39,FALSE
33,39,TRUE
33,39,TRUE
6,40,TRUE
9,40,TRUE
10,40,TRUE
10,40,TRUE
11,40,TRUE
13,40,TRUE
14,40,FALSE
14,40,TRUE
15,40,TRUE
15,40,TRUE
22,40,TRUE
24,40,TRUE
25,40,TRUE
26,40,TRUE
28,40,TRUE
29,40,FALSE
31,40,TRUE
31,40,TRUE
32,40,FALSE
0,41,TRUE
3,41,TRUE
3,41,TRUE
6,41,TRUE
12,41,TRUE
19,41,TRUE
20,41,TRUE
22,41,FALSE
22,41,FALSE
23,41,TRUE
26,41,TRUE
27,41,TRUE
27,41,TRUE
27,41,TRUE
27,41,TRUE
28,41,TRUE
32,41,FALSE
6,42,TRUE
20,42,TRUE
22,42,TRUE
25,42,TRUE
26,42,TRUE
27,42,TRUE
28,42,TRUE
28,42,TRUE
0,43,TRUE
1,43,TRUE
7,43,TRUE
12,43,TRUE
14,43,TRUE
14,43,TRUE
15,43,TRUE
15,43,TRUE
18,43,TRUE
20,43,TRUE
21,43,TRUE
21,43,TRUE
22,43,TRUE
25,43,TRUE
29,43,FALSE
29,43,FALSE
30,43,FALSE
31,43,TRUE
33,43,TRUE
33,43,TRUE
1,44,TRUE
4,44,TRUE
9,44,TRUE
26,44,FALSE
26,44,FALSE
30,44,FALSE
32,44,FALSE
32,44,FALSE
32,44,TRUE
1,45,TRUE
3,45,TRUE
9,45,TRUE
18,45,TRUE
18,45,TRUE
21,45,TRUE
24,45,TRUE
28,45,TRUE
28,45,TRUE
30,45,FALSE
30,45,FALSE
30,45,TRUE
0,46,TRUE
2,46,TRUE
5,46,TRUE
6,46,TRUE
8,46,TRUE
8,46,TRUE
11,46,TRUE
12,46,TRUE
12,46,TRUE
13,46,TRUE
13,46,TRUE
13,46,TRUE
14,46,FALSE
16,46,TRUE
17,46,TRUE
19,46,TRUE
19,46,TRUE
20,46,TRUE
22,46,FALSE
24,46,TRUE
26,46,FALSE
30,46,FALSE
30,46,TRUE
0,47,TRUE
0,47,TRUE
0,47,TRUE
0,47,TRUE
1,47,TRUE
1,47,TRUE
5,47,TRUE
10,47,TRUE
13,47,TRUE
16,47,TRUE
22,47,FALSE
27,47,TRUE
27,47,TRUE
32,47,TRUE
3,48,TRUE
4,48,TRUE
7,48,TRUE
10,48,TRUE
12,48,TRUE
12,48,TRUE
13,48,TRUE
14,48,FALSE
15,48,TRUE
19,48,TRUE
19,48,TRUE
24,48,TRUE
25,48,TRUE
25,48,TRUE
27,48,TRUE
28,48,TRUE
29,48,FALSE
29,48,TRUE
30,48,FALSE
30,48,TRUE
31,48,TRUE
2,49,TRUE
3,49,TRUE
4,49,TRUE
4,49,TRUE
4,49,TRUE
5,49,TRUE
7,49,TRUE
9,49,TRUE
9,49,TRUE
10,49,TRUE
11,49,TRUE
12,49,TRUE
13,49,TRUE
16,49,TRUE
17,49,TRUE
19,49,TRUE
26,49,FALSE
26,49,FALSE
29,49,FALSE
29,49,FALSE
30,49,FALSE
32,49,FALSE
1,50,TRUE
4,50,TRUE
7,50,TRUE
7,50,TRUE
11,50,TRUE
12,50,TRUE
15,50,TRUE
17,50,TRUE
18,50,TRUE
19,50,TRUE
20,50,TRUE
21,50,TRUE
22,50,FALSE
26,50,FALSE
26,50,TRUE
29,50,TRUE
30,50,TRUE
30,50,TRUE
32,50,FALSE
33,50,TRUE
2,51,TRUE
3,51,TRUE
4,51,TRUE
14,51,FALSE
17,51,TRUE
18,51,TRUE
21,51,TRUE
21,51,TRUE
25,51,TRUE
27,51,TRUE
27,51,TRUE
29,51,FALSE
29,51,TRUE
33,51,TRUE
5,52,TRUE
11,52,TRUE
12,52,TRUE
12,52,TRUE
14,52,TRUE
17,52,TRUE
22,52,FALSE
23,52,TRUE
29,52,TRUE
31,52,TRUE
2,53,TRUE
2,53,TRUE
3,53,TRUE
9,53,TRUE
11,53,TRUE
12,53,TRUE
14,53,FALSE
16,53,TRUE
18,53,TRUE
20,53,TRUE
23,53,TRUE
26,53,FALSE
26,53,FALSE
27,53,TRUE
28,53,TRUE
29,53,FALSE
31,53,TRUE
32,53,TRUE
32,53,TRUE
1,54,TRUE
1,54,TRUE
3,54,TRUE
3,54,TRUE
7,54,TRUE
16,54,TRUE
17,54,TRUE
26,54,TRUE
29,54,FALSE
30,54,FALSE
30,54,FALSE
32,54,FALSE
4,55,TRUE
5,55,TRUE
6,55,TRUE
8,55,TRUE
8,55,TRUE
10,55,TRUE
11,55,TRUE
13,55,TRUE
15,55,TRUE
17,55,TRUE
22,55,FALSE
22,55,TRUE
22,55,TRUE
24,55,TRUE
24,55,TRUE
1,56,TRUE
1,56,TRUE
2,56,TRUE
4,56,TRUE
6,56,TRUE
8,56,TRUE
13,56,TRUE
14,56,FALSE
17,56,TRUE
19,56,TRUE
21,56,TRUE
21,56,TRUE
21,56,TRUE
22,56,FALSE
23,56,TRUE
27,56,TRUE
27,56,TRUE
28,56,TRUE
31,56,TRUE
32,56,FALSE
32,56,FALSE
0,57,TRUE
2,57,TRUE
5,57,TRUE
6,57,TRUE
14,57,TRUE
21,57,TRUE
24,57,TRUE
28,57,TRUE
30,57,TRUE
31,57,TRUE
31,57,TRUE
33,57,TRUE
6,58,TRUE
8,58,TRUE
11,58,TRUE
13,58,TRUE
15,58,TRUE
19,58,TRUE
19,58,TRUE
28,58,TRUE
29,58,TRUE
32,58,TRUE
33,58,TRUE
33,58,TRUE
0,59,TRUE
0,59,TRUE
1,59,TRUE
5,59,TRUE
6,59,TRUE
7,59,TRUE
9,59,TRUE
11,59,TRUE
14,59,FALSE
14,59,FALSE
16,59,TRUE
16,59,TRUE
17,59,TRUE
18,59,TRUE
21,59,TRUE
21,59,TRUE
22,59,FALSE
24,59,TRUE
28,59,TRUE
32,59,FALSE
32,59,TRUE
33,59,TRUE
33,59,TRUE
0,60,TRUE
3,60,TRUE
10,60,TRUE
11,60,TRUE
15,60,TRUE
17,60,TRUE
17,60,TRUE
18,60,TRUE
18,60,TRUE
28,60,TRUE
29,60,FALSE
29,60,FALSE
32,60,FALSE
1,61,TRUE
4,61,TRUE
14,61,TRUE
15,61,TRUE
19,61,TRUE
22,61,TRUE
25,61,TRUE
26,61,TRUE
30,61,FALSE
30,61,TRUE
31,61,TRUE
0,62,TRUE
4,62,TRUE
7,62,TRUE
9,62,TRUE
13,62,TRUE
16,62,TRUE
17,62,TRUE
26,62,FALSE
30,62,TRUE
32,62,TRUE
33,62,TRUE
7,63,TRUE
8,63,TRUE
19,63,TRUE
26,63,FALSE
29,63,FALSE
29,63,TRUE
29,63,TRUE
30,63,FALSE
0,64,TRUE
2,64,TRUE
3,64,TRUE
3,64,TRUE
12,64,TRUE
12,64,TRUE
16,64,TRUE
21,64,TRUE
22,64,FALSE
22,64,FALSE
23,64,TRUE
24,64,TRUE
28,64,TRUE
29,64,TRUE
30,64,FALSE
30,64,TRUE
