indexHome,ageyrs,male,indexSchool
1684,3,TRUE,8
1704,3,FALSE,8
1808,3,FALSE,11
2008,3,TRUE,11
2073,3,TRUE,11
2165,3,TRUE,12
2244,3,TRUE,12
2808,3,FALSE,14
2954,3,FALSE,16
3163,3,TRUE,16
3299,3,TRUE,16
3314,3,FALSE,16
3344,3,TRUE,16
3425,3,TRUE,18
3468,3,FALSE,18
3866,3,FALSE,21
3884,3,FALSE,21
3960,3,TRUE,21
3981,3,FALSE,21
4273,3,FALSE,22
4304,3,TRUE,22
4436,3,FALSE,22
4448,3,FALSE,22
4464,3,TRUE,22
4554,3,TRUE,24
4589,3,TRUE,24
4694,3,FALSE,24
4712,3,TRUE,24
4774,3,FALSE,24
5170,3,FALSE,27
5412,3,TRUE,29
5454,3,FALSE,29
5549,3,FALSE,29
5702,3,TRUE,30
5794,3,TRUE,30
5841,3,TRUE,30
5984,3,FALSE,30
5986,3,TRUE,30
6229,3,TRUE,33
6467,3,FALSE,34
6588,3,TRUE,34
6789,3,TRUE,34
7147,3,TRUE,37
7422,3,FALSE,39
7541,3,TRUE,39
7578,3,TRUE,39
7640,3,TRUE,39
7773,3,FALSE,41
8305,3,TRUE,44
8398,3,FALSE,44
8521,3,TRUE,44
8616,3,FALSE,44
8684,3,FALSE,44
8809,3,FALSE,46
8809,3,TRUE,46
8957,3,FALSE,46
9106,3,FALSE,46
9814,3,TRUE,48
9816,3,TRUE,48
9839,3,TRUE,48
9908,3,TRUE,52
9908,3,FALSE,52
9918,3,TRUE,52
10099,3,FALSE,52
10178,3,FALSE,52
10237,3,TRUE,53
10261,3,FALSE,53
10537,3,FALSE,53
10650,3,FALSE,53
10792,3,TRUE,55
10915,3,TRUE,55
11448,3,FALSE,58
11716,3,FALSE,60
12148,3,TRUE,62
12193,3,TRUE,62
12193,3,TRUE,62
12196,3,TRUE,62
12388,3,TRUE,62
12670,3,TRUE,65
12834,3,FALSE,65
13014,3,FALSE,67
13030,3,TRUE,67
13178,3,TRUE,67
13223,3,TRUE,67
13692,3,FALSE,69
13912,3,FALSE,69
13936,3,TRUE,71
13942,3,TRUE,71
14023,3,FALSE,71
14023,3,TRUE,71
14057,3,FALSE,71
14261,3,FALSE,73
14295,3,TRUE,73
14302,3,FALSE,73
14361,3,TRUE,73
14577,3,FALSE,73
14603,3,FALSE,76
14630,3,TRUE,76
14707,3,TRUE,76
14906,3,TRUE,76
14913,3,TRUE,76
15117,3,TRUE,77
15121,3,TRUE,77
15170,3,TRUE,77
15503,3,TRUE,79
15635,3,FALSE,79
15777,3,TRUE,82
15793,3,FALSE,82
15815,3,TRUE,82
15874,3,TRUE,82
15959,3,FALSE,82
16289,3,TRUE,83
16413,3,FALSE,83
16556,3,TRUE,86
16692,3,TRUE,86
17220,3,FALSE,87
17362,3,TRUE,87
17426,3,FALSE,89
17503,3,TRUE,89
17505,3,FALSE,89
17732,3,TRUE,89
17760,3,TRUE,89
17791,3,TRUE,92
18112,3,FALSE,92
18390,3,FALSE,95
18525,3,TRUE,95
18658,3,TRUE,95
18948,3,FALSE,96
19500,3,TRUE,99
19519,3,TRUE,99
19705,3,TRUE,99
19830,3,FALSE,100
19986,3,FALSE,100
20014,3,FALSE,100
20073,3,TRUE,100
20288,3,FALSE,100
20501,3,FALSE,104
20559,3,FALSE,104
20960,3,FALSE,106
20968,3,TRUE,106
21044,3,TRUE,106
7,4,FALSE,3
66,4,TRUE,3
314,4,FALSE,3
334,4,FALSE,3
568,4,TRUE,4
636,4,FALSE,4
788,4,FALSE,4
1565,4,FALSE,8
1741,4,FALSE,8
1840,4,TRUE,11
1962,4,TRUE,11
1992,4,FALSE,11
2179,4,TRUE,12
2292,4,FALSE,12
2403,4,FALSE,12
2441,4,TRUE,14
2519,4,FALSE,14
2549,4,FALSE,14
2685,4,TRUE,14
2909,4,FALSE,16
3005,4,FALSE,16
3010,4,FALSE,16
3014,4,TRUE,16
3054,4,FALSE,16
3391,4,FALSE,18
3705,4,FALSE,18
3706,4,TRUE,18
3769,4,TRUE,18
3879,4,FALSE,21
3900,4,TRUE,21
3942,4,TRUE,21
3946,4,FALSE,21
3963,4,TRUE,21
4025,4,TRUE,22
4132,4,FALSE,22
4134,4,FALSE,22
4267,4,TRUE,22
4563,4,FALSE,24
4643,4,TRUE,24
4662,4,TRUE,24
4901,4,FALSE,27
5044,4,TRUE,27
5087,4,TRUE,27
5111,4,TRUE,27
5363,4,TRUE,29
5561,4,TRUE,29
5684,4,FALSE,30
5688,4,TRUE,30
5698,4,FALSE,30
6084,4,FALSE,33
6185,4,TRUE,33
6616,4,FALSE,34
6622,4,TRUE,34
6734,4,TRUE,34
6792,4,FALSE,34
6820,4,TRUE,37
7342,4,TRUE,37
7541,4,FALSE,39
7597,4,FALSE,39
7619,4,FALSE,39
7735,4,TRUE,41
7771,4,TRUE,41
7874,4,FALSE,41
8037,4,TRUE,41
8056,4,TRUE,41
8133,4,TRUE,41
8232,4,TRUE,44
8306,4,FALSE,44
8311,4,TRUE,44
8421,4,TRUE,44
8442,4,FALSE,44
8460,4,TRUE,44
8751,4,TRUE,44
8775,4,FALSE,46
9292,4,TRUE,46
9449,4,TRUE,48
9480,4,FALSE,48
9805,4,FALSE,48
9953,4,FALSE,52
9963,4,FALSE,52
10108,4,TRUE,52
10283,4,TRUE,53
10558,4,TRUE,53
10576,4,TRUE,53
10792,4,FALSE,55
10811,4,TRUE,55
10811,4,TRUE,55
10967,4,FALSE,55
11032,4,TRUE,55
11100,4,TRUE,55
11122,4,TRUE,55
11128,4,FALSE,55
11128,4,TRUE,55
11132,4,FALSE,55
11296,4,FALSE,58
11572,4,TRUE,58
11586,4,TRUE,58
11938,4,TRUE,60
12061,4,FALSE,62
12186,4,FALSE,62
12354,4,TRUE,62
12659,4,FALSE,65
12794,4,FALSE,65
12808,4,FALSE,65
12982,4,FALSE,67
13072,4,TRUE,67
13101,4,FALSE,67
13207,4,FALSE,67
13281,4,FALSE,67
13748,4,TRUE,69
13908,4,TRUE,69
14044,4,FALSE,71
14174,4,FALSE,71
14588,4,FALSE,73
14734,4,TRUE,76
14843,4,FALSE,76
14976,4,FALSE,77
15301,4,TRUE,77
15342,4,FALSE,79
15397,4,FALSE,79
15568,4,FALSE,79
15716,4,TRUE,79
15749,4,TRUE,82
16020,4,TRUE,82
16099,4,FALSE,83
16160,4,FALSE,83
16230,4,TRUE,83
16336,4,FALSE,83
16369,4,FALSE,83
16507,4,FALSE,86
16576,4,FALSE,86
16606,4,TRUE,86
16644,4,FALSE,86
16678,4,FALSE,86
16997,4,FALSE,87
17005,4,FALSE,87
17150,4,TRUE,87
17169,4,FALSE,87
17269,4,FALSE,87
17665,4,TRUE,89
17928,4,FALSE,92
18017,4,FALSE,92
18087,4,FALSE,92
18296,4,FALSE,95
18475,4,FALSE,95
18756,4,FALSE,95
19180,4,FALSE,96
19303,4,TRUE,99
19334,4,FALSE,99
19446,4,TRUE,99
19494,4,FALSE,99
19881,4,FALSE,100
20262,4,TRUE,100
20302,4,TRUE,104
20325,4,TRUE,104
20407,4,FALSE,104
20472,4,FALSE,104
20537,4,TRUE,104
20630,4,FALSE,104
20694,4,TRUE,104
20960,4,TRUE,106
21011,4,FALSE,106
13,5,TRUE,3
115,5,FALSE,3
515,5,TRUE,4
636,5,FALSE,4
1079,5,TRUE,5
1357,5,FALSE,5
1471,5,TRUE,5
1646,5,FALSE,8
1774,5,TRUE,8
1806,5,TRUE,8
1897,5,TRUE,11
1971,5,TRUE,11
1982,5,TRUE,11
2003,5,FALSE,11
2106,5,FALSE,12
2129,5,TRUE,12
2237,5,FALSE,12
2328,5,FALSE,12
2331,5,TRUE,12
2335,5,FALSE,12
2338,5,TRUE,12
2392,5,FALSE,12
2421,5,TRUE,14
2544,5,TRUE,14
2641,5,TRUE,14
2691,5,TRUE,14
2832,5,TRUE,14
2851,5,TRUE,14
3275,5,FALSE,16
3498,5,FALSE,18
3606,5,TRUE,18
3712,5,FALSE,18
3750,5,FALSE,18
3797,5,TRUE,18
3899,5,TRUE,21
3903,5,TRUE,21
4042,5,TRUE,22
4121,5,FALSE,22
4182,5,FALSE,22
4298,5,TRUE,22
4327,5,FALSE,22
4349,5,FALSE,22
4775,5,TRUE,24
4867,5,FALSE,27
4919,5,TRUE,27
5126,5,TRUE,27
5147,5,TRUE,27
5209,5,FALSE,29
5255,5,TRUE,29
5557,5,TRUE,29
5769,5,TRUE,30
5785,5,TRUE,30
5797,5,FALSE,30
6047,5,FALSE,33
6075,5,FALSE,33
6081,5,FALSE,33
6092,5,FALSE,33
6241,5,TRUE,33
6351,5,TRUE,34
6476,5,TRUE,34
6827,5,TRUE,37
6835,5,FALSE,37
7068,5,FALSE,37
7150,5,TRUE,37
7390,5,FALSE,39
7390,5,TRUE,39
7534,5,FALSE,39
7600,5,TRUE,39
7662,5,FALSE,39
7861,5,FALSE,41
8009,5,TRUE,41
8190,5,FALSE,41
8215,5,FALSE,41
8353,5,TRUE,44
8941,5,FALSE,46
9179,5,TRUE,46
9181,5,FALSE,46
9328,5,FALSE,46
9610,5,TRUE,48
9688,5,TRUE,48
9783,5,FALSE,48
9799,5,TRUE,48
9852,5,TRUE,48
10141,5,TRUE,52
10181,5,FALSE,52
10184,5,TRUE,52
10527,5,FALSE,53
10733,5,FALSE,53
10847,5,TRUE,55
11409,5,TRUE,58
11629,5,TRUE,58
11659,5,TRUE,60
11727,5,TRUE,60
11740,5,TRUE,60
11864,5,FALSE,60
11995,5,FALSE,60
12127,5,FALSE,62
12178,5,TRUE,62
12273,5,TRUE,62
12769,5,FALSE,65
12858,5,FALSE,65
12913,5,TRUE,65
12930,5,TRUE,65
13223,5,FALSE,67
13325,5,TRUE,67
13375,5,TRUE,67
13440,5,FALSE,67
13468,5,FALSE,69
13500,5,TRUE,69
13598,5,TRUE,69
13884,5,TRUE,69
13975,5,FALSE,71
14307,5,FALSE,73
14390,5,TRUE,73
14487,5,TRUE,73
14599,5,FALSE,73
14671,5,TRUE,76
14862,5,TRUE,76
15299,5,FALSE,77
15308,5,TRUE,77
15494,5,TRUE,79
15600,5,TRUE,79
15606,5,TRUE,79
15755,5,FALSE,82
15841,5,FALSE,82
16024,5,FALSE,82
16106,5,TRUE,83
16106,5,TRUE,83
16455,5,TRUE,86
16468,5,TRUE,86
16572,5,TRUE,86
16638,5,TRUE,86
16761,5,TRUE,86
17043,5,FALSE,87
17123,5,TRUE,87
17571,5,TRUE,89
17588,5,TRUE,89
17672,5,TRUE,89
17839,5,FALSE,92
17981,5,FALSE,92
18558,5,TRUE,95
18611,5,FALSE,95
18663,5,FALSE,95
18807,5,TRUE,96
18811,5,FALSE,96
18843,5,TRUE,96
18921,5,TRUE,96
18931,5,FALSE,96
19110,5,TRUE,96
19113,5,TRUE,96
19126,5,TRUE,96
19287,5,TRUE,99
19451,5,TRUE,99
19591,5,FALSE,99
19651,5,FALSE,99
19804,5,TRUE,99
19806,5,TRUE,100
20044,5,FALSE,100
20156,5,FALSE,100
20288,5,TRUE,100
20442,5,TRUE,104
20608,5,FALSE,104
20799,5,TRUE,104
20934,5,FALSE,106
25,6,TRUE,0
61,6,TRUE,0
163,6,FALSE,0
208,6,TRUE,0
224,6,TRUE,0
233,6,TRUE,0
306,6,FALSE,0
311,6,TRUE,0
409,6,FALSE,0
502,6,TRUE,0
566,6,TRUE,0
619,6,FALSE,0
680,6,FALSE,0
681,6,FALSE,0
708,6,TRUE,0
880,6,TRUE,0
910,6,FALSE,0
1020,6,TRUE,6
1051,6,FALSE,6
1079,6,FALSE,6
1109,6,FALSE,6
1141,6,FALSE,6
1167,6,TRUE,6
1209,6,TRUE,6
1234,6,TRUE,6
1256,6,TRUE,6
1292,6,FALSE,6
1311,6,FALSE,6
1315,6,FALSE,6
1325,6,TRUE,6
1367,6,FALSE,6
1413,6,FALSE,6
1418,6,FALSE,6
1422,6,TRUE,6
1467,6,FALSE,6
1551,6,FALSE,6
1554,6,FALSE,6
1630,6,TRUE,6
1633,6,FALSE,10
1646,6,TRUE,10
1650,6,TRUE,10
1685,6,TRUE,10
1694,6,FALSE,10
1720,6,TRUE,10
1783,6,TRUE,10
1843,6,TRUE,10
1867,6,TRUE,10
1868,6,TRUE,10
1951,6,FALSE,10
2046,6,FALSE,10
2062,6,FALSE,10
2088,6,TRUE,10
2128,6,FALSE,10
2146,6,TRUE,10
2182,6,TRUE,10
2221,6,FALSE,10
2229,6,TRUE,10
2294,6,FALSE,10
2514,6,TRUE,10
2588,6,TRUE,15
2627,6,TRUE,15
2630,6,FALSE,15
2639,6,TRUE,15
2714,6,FALSE,15
2788,6,FALSE,15
2791,6,TRUE,15
2876,6,TRUE,15
2975,6,FALSE,15
2990,6,FALSE,15
3030,6,FALSE,15
3118,6,FALSE,15
3120,6,FALSE,15
3125,6,TRUE,15
3159,6,TRUE,15
3222,6,FALSE,15
3297,6,TRUE,15
3305,6,TRUE,15
3430,6,FALSE,15
3446,6,TRUE,15
3470,6,TRUE,15
3498,6,FALSE,20
3544,6,TRUE,20
3600,6,FALSE,20
3642,6,TRUE,20
3719,6,FALSE,20
3737,6,FALSE,20
3778,6,FALSE,20
3781,6,FALSE,20
3799,6,TRUE,20
3802,6,TRUE,20
3828,6,TRUE,20
3857,6,TRUE,20
3899,6,FALSE,20
3917,6,FALSE,20
3981,6,TRUE,20
4003,6,TRUE,20
4044,6,TRUE,20
4111,6,TRUE,20
4140,6,FALSE,20
4202,6,TRUE,20
4218,6,FALSE,20
4243,6,TRUE,20
4285,6,FALSE,23
4383,6,TRUE,23
4448,6,TRUE,23
4642,6,TRUE,23
4653,6,TRUE,23
4663,6,TRUE,23
4683,6,TRUE,23
4721,6,TRUE,23
4724,6,TRUE,23
4782,6,FALSE,23
4793,6,FALSE,23
4907,6,TRUE,23
4976,6,TRUE,23
4999,6,TRUE,23
5046,6,FALSE,28
5093,6,FALSE,28
5129,6,FALSE,28
5148,6,TRUE,28
5320,6,FALSE,28
5324,6,FALSE,28
5342,6,TRUE,28
5378,6,TRUE,28
5439,6,TRUE,28
5527,6,FALSE,28
5588,6,TRUE,28
5642,6,TRUE,28
5657,6,FALSE,28
5716,6,TRUE,28
5750,6,TRUE,28
5759,6,TRUE,28
5781,6,TRUE,28
5787,6,FALSE,28
5794,6,TRUE,28
5862,6,FALSE,28
5919,6,TRUE,32
5951,6,FALSE,32
5984,6,FALSE,32
6029,6,FALSE,32
6089,6,TRUE,32
6197,6,FALSE,32
6236,6,TRUE,32
6249,6,TRUE,32
6259,6,FALSE,32
6312,6,FALSE,32
6371,6,TRUE,32
6376,6,FALSE,32
6379,6,TRUE,32
6424,6,FALSE,32
6439,6,TRUE,32
6450,6,FALSE,32
6456,6,TRUE,32
6476,6,TRUE,32
6527,6,FALSE,32
6564,6,TRUE,32
6593,6,FALSE,32
6628,6,TRUE,32
6668,6,TRUE,32
6680,6,TRUE,32
6685,6,TRUE,32
6695,6,FALSE,32
6729,6,TRUE,32
6736,6,TRUE,32
6736,6,FALSE,32
6739,6,TRUE,36
6772,6,TRUE,36
6901,6,FALSE,36
6979,6,FALSE,36
6988,6,FALSE,36
7029,6,TRUE,36
7114,6,TRUE,36
7145,6,TRUE,36
7162,6,FALSE,36
7266,6,FALSE,36
7299,6,FALSE,36
7345,6,TRUE,36
7355,6,TRUE,36
7371,6,TRUE,36
7419,6,TRUE,36
7459,6,TRUE,36
7494,6,FALSE,36
7516,6,TRUE,36
7517,6,TRUE,36
7555,6,TRUE,36
7619,6,FALSE,40
7643,6,FALSE,40
7645,6,TRUE,40
7689,6,TRUE,40
7715,6,TRUE,40
7792,6,FALSE,40
7866,6,TRUE,40
7876,6,FALSE,40
7966,6,FALSE,40
