indexHome,ageyrs,male,indexSchool,indexBus,indexNH,indexGQ
5300,18,TRUE,-1,95,-1,-1
5303,18,TRUE,38,-1,-1,-1
5389,18,FALSE,-1,-1,-1,-1
5414,18,FALSE,-1,-1,-1,-1
5491,18,FALSE,-1,-1,-1,-1
5576,18,FALSE,-1,-1,-1,-1
5620,18,TRUE,-1,-1,-1,-1
5655,18,FALSE,-1,-1,-1,-1
5739,18,TRUE,-1,-1,-1,-1
5770,18,FALSE,-1,-1,-1,-1
5892,18,TRUE,-1,-1,-1,-1
6007,18,FALSE,-1,-1,-1,-1
6034,18,FALSE,-1,172,-1,-1
6093,18,FALSE,-1,-1,-1,-1
6135,18,TRUE,-1,-1,-1,-1
6180,18,FALSE,-1,-1,-1,-1
6184,18,TRUE,-1,-1,-1,-1
6189,18,FALSE,-1,-1,-1,-1
6208,18,TRUE,-1,-1,-1,-1
6211,18,FALSE,-1,-1,-1,-1
6265,18,TRUE,-1,-1,-1,-1
6356,18,TRUE,-1,328,-1,-1
6375,18,TRUE,-1,-1,-1,-1
6500,18,TRUE,-1,45,-1,-1
6551,18,FALSE,-1,-1,-1,-1
6553,18,TRUE,-1,-1,-1,-1
6601,18,FALSE,-1,109,-1,-1
6606,18,FALSE,-1,-1,-1,-1
6629,18,TRUE,-1,413,-1,-1
6692,18,FALSE,-1,-1,-1,-1
6768,18,FALSE,-1,511,-1,-1
6772,18,FALSE,-1,-1,-1,-1
6781,18,TRUE,-1,-1,-1,-1
6871,18,FALSE,-1,-1,-1,-1
6883,18,FALSE,-1,62,-1,-1
6902,18,FALSE,-1,-1,-1,-1
6928,18,FALSE,-1,-1,-1,-1
6971,18,TRUE,-1,-1,-1,-1
7028,18,FALSE,-1,-1,-1,-1
7030,18,TRUE,-1,62,-1,-1
7036,18,FALSE,1,-1,-1,-1
7049,18,TRUE,-1,94,-1,-1
7102,18,TRUE,-1,376,-1,-1
7156,18,TRUE,-1,-1,-1,-1
7160,18,TRUE,-1,-1,-1,-1
7261,18,TRUE,-1,-1,-1,-1
7313,18,TRUE,-1,310,-1,-1
7383,18,TRUE,38,482,-1,-1
7390,18,TRUE,-1,-1,-1,-1
7523,18,TRUE,-1,160,-1,-1
7553,18,FALSE,-1,-1,-1,-1
7582,18,TRUE,-1,-1,-1,-1
7592,18,FALSE,-1,-1,-1,-1
7599,18,FALSE,-1,13,-1,-1
7629,18,TRUE,-1,-1,-1,-1
7678,18,FALSE,-1,-1,-1,-1
7743,18,TRUE,-1,227,-1,-1
7824,18,TRUE,-1,-1,-1,-1
7838,18,TRUE,-1,-1,-1,-1
7853,18,TRUE,-1,-1,-1,-1
7911,18,FALSE,-1,349,-1,-1
7954,18,TRUE,-1,-1,-1,-1
7960,18,TRUE,-1,257,-1,-1
7961,18,FALSE,-1,137,-1,-1
8005,18,FALSE,-1,-1,-1,-1
8026,18,FALSE,-1,-1,-1,-1
8089,18,FALSE,-1,-1,-1,-1
8114,18,TRUE,-1,-1,-1,-1
8181,18,FALSE,-1,-1,-1,-1
8292,18,TRUE,-1,-1,-1,-1
8354,18,FALSE,-1,-1,-1,-1
8369,18,TRUE,-1,-1,-1,-1
8374,18,FALSE,-1,386,-1,-1
8381,18,FALSE,-1,-1,-1,-1
8431,18,TRUE,-1,-1,-1,-1
8442,18,FALSE,-1,-1,-1,-1
8489,18,TRUE,-1,-1,-1,-1
8506,18,TRUE,-1,126,-1,-1
8562,18,TRUE,-1,537,-1,-1
8629,18,FALSE,-1,-1,-1,-1
8633,18,FALSE,-1,-1,-1,-1
8675,18,TRUE,-1,-1,-1,-1
8676,18,FALSE,-1,-1,-1,-1
8680,18,FALSE,-1,-1,-1,-1
8688,18,TRUE,-1,-1,-1,-1
8776,18,FALSE,-1,118,-1,-1
8794,18,FALSE,-1,-1,-1,-1
8935,18,FALSE,-1,-1,-1,-1
8971,18,TRUE,-1,278,-1,-1
8973,18,TRUE,-1,-1,-1,-1
8973,18,FALSE,-1,-1,-1,-1
9204,18,TRUE,-1,-1,-1,-1
9280,18,FALSE,-1,-1,-1,-1
9315,18,TRUE,-1,-1,-1,-1
9323,18,TRUE,-1,-1,-1,-1
9443,18,TRUE,-1,-1,-1,-1
9452,18,TRUE,-1,-1,-1,-1
9502,18,TRUE,-1,-1,-1,-1
9538,18,TRUE,-1,-1,-1,-1
9548,18,TRUE,-1,-1,-1,-1
9612,18,TRUE,-1,-1,-1,-1
9683,18,FALSE,-1,-1,-1,-1
9706,18,TRUE,-1,-1,-1,-1
9855,18,TRUE,-1,-1,-1,-1
9875,18,TRUE,-1,203,-1,-1
9878,18,TRUE,-1,-1,-1,-1
9920,18,FALSE,-1,-1,-1,-1
9943,18,TRUE,-1,135,-1,-1
10072,18,TRUE,-1,537,-1,-1
10132,18,TRUE,-1,-1,-1,-1
10149,18,TRUE,-1,410,-1,-1
10151,18,TRUE,-1,-1,-1,-1
10228,18,FALSE,-1,-1,-1,-1
10259,18,FALSE,-1,-1,-1,-1
10263,18,TRUE,-1,-1,-1,-1
10280,18,FALSE,-1,-1,-1,-1
10406,18,FALSE,-1,-1,-1,-1
10460,18,FALSE,-1,-1,-1,-1
10468,18,TRUE,-1,-1,-1,-1
10472,18,TRUE,-1,-1,-1,-1
10497,18,TRUE,-1,302,-1,-1
10499,18,TRUE,-1,-1,-1,-1
10552,18,FALSE,-1,176,-1,-1
10596,18,TRUE,-1,-1,-1,-1
10641,18,FALSE,-1,482,-1,-1
10673,18,FALSE,-1,479,-1,-1
10718,18,TRUE,-1,-1,-1,-1
10721,18,FALSE,-1,-1,-1,-1
10821,18,TRUE,-1,-1,-1,-1
10918,18,FALSE,-1,-1,-1,-1
10942,18,TRUE,-1,395,-1,-1
10971,18,FALSE,-1,-1,-1,-1
10975,18,TRUE,-1,-1,-1,-1
10990,18,FALSE,-1,-1,-1,-1
11013,18,TRUE,-1,-1,-1,-1
11019,18,TRUE,-1,-1,-1,-1
11027,18,TRUE,-1,-1,-1,-1
11096,18,TRUE,-1,-1,-1,-1
11097,18,FALSE,-1,-1,-1,-1
11157,18,TRUE,-1,-1,-1,-1
11169,18,TRUE,-1,-1,-1,-1
11291,18,FALSE,-1,505,-1,-1
11332,18,TRUE,-1,90,-1,-1
11349,18,TRUE,-1,-1,-1,-1
11396,18,TRUE,-1,-1,-1,-1
11421,18,FALSE,-1,90,-1,-1
11452,18,TRUE,-1,-1,-1,-1
11518,18,FALSE,-1,-1,-1,-1
11556,18,TRUE,-1,-1,-1,-1
11569,18,FALSE,-1,-1,-1,-1
11579,18,TRUE,-1,104,-1,-1
11623,18,FALSE,-1,-1,-1,-1
11625,18,FALSE,-1,-1,-1,-1
11642,18,TRUE,-1,-1,-1,-1
11653,18,TRUE,-1,359,-1,-1
11793,18,FALSE,-1,-1,-1,-1
11793,18,TRUE,61,-1,-1,-1
11838,18,FALSE,-1,-1,-1,-1
11918,18,TRUE,-1,46,-1,-1
11931,18,TRUE,-1,-1,-1,-1
12020,18,FALSE,-1,-1,-1,-1
12071,18,TRUE,-1,292,-1,-1
12093,18,TRUE,-1,312,-1,-1
12099,18,TRUE,-1,-1,-1,7
12343,18,TRUE,-1,-1,-1,-1
12347,18,FALSE,-1,292,-1,-1
12358,18,TRUE,-1,43,-1,-1
12409,18,TRUE,-1,-1,-1,-1
12427,18,TRUE,-1,-1,-1,-1
12438,18,TRUE,-1,-1,-1,-1
12483,18,TRUE,-1,-1,-1,-1
12519,18,TRUE,-1,109,-1,-1
12571,18,TRUE,-1,22,-1,-1
12601,18,FALSE,-1,109,-1,-1
12621,18,TRUE,50,321,-1,-1
12625,18,FALSE,-1,-1,-1,-1
12652,18,TRUE,-1,49,-1,-1
12659,18,TRUE,-1,-1,-1,-1
12660,18,TRUE,-1,-1,-1,-1
12662,18,TRUE,-1,-1,-1,-1
12825,18,TRUE,-1,-1,-1,-1
12838,18,TRUE,-1,-1,-1,-1
12840,18,TRUE,-1,410,-1,-1
13003,18,FALSE,-1,-1,-1,-1
13030,18,FALSE,-1,-1,-1,-1
13060,18,FALSE,-1,-1,-1,-1
13067,18,TRUE,-1,66,-1,-1
13102,18,TRUE,-1,532,-1,-1
13105,18,TRUE,-1,47,-1,-1
13140,18,TRUE,-1,-1,-1,-1
13145,18,FALSE,-1,-1,-1,-1
13184,18,FALSE,-1,331,-1,-1
13213,18,TRUE,-1,-1,-1,-1
13223,18,TRUE,-1,257,-1,-1
13302,18,FALSE,-1,-1,-1,-1
13349,18,TRUE,-1,-1,-1,-1
13353,18,FALSE,-1,-1,-1,-1
13386,18,FALSE,-1,369,-1,-1
13396,18,FALSE,-1,213,-1,-1
13409,18,TRUE,-1,-1,-1,-1
13479,18,TRUE,-1,-1,-1,-1
13499,18,TRUE,-1,328,-1,-1
13591,18,TRUE,-1,109,-1,-1
13597,18,TRUE,-1,-1,-1,-1
13627,18,TRUE,-1,-1,-1,-1
13636,18,FALSE,-1,-1,-1,-1
13640,18,FALSE,-1,-1,-1,-1
13643,18,TRUE,-1,-1,-1,-1
13651,18,FALSE,-1,-1,-1,-1
13665,18,TRUE,-1,-1,-1,-1
13701,18,FALSE,-1,-1,-1,-1
13731,18,TRUE,-1,-1,-1,-1
13766,18,TRUE,-1,-1,-1,-1
13803,18,TRUE,-1,-1,-1,-1
13815,18,FALSE,19,-1,-1,-1
13823,18,TRUE,-1,-1,-1,-1
13854,18,TRUE,-1,395,-1,-1
13915,18,TRUE,-1,-1,-1,-1
13935,18,TRUE,-1,25,-1,-1
13953,18,FALSE,-1,338,-1,-1
13982,18,TRUE,-1,-1,-1,-1
13989,18,TRUE,-1,-1,-1,-1
14007,18,FALSE,-1,528,-1,-1
14133,18,TRUE,-1,-1,-1,-1
14186,18,TRUE,-1,-1,-1,-1
14238,18,FALSE,-1,-1,-1,-1
14257,18,FALSE,-1,328,-1,-1
14269,18,TRUE,27,-1,-1,-1
14283,18,FALSE,-1,-1,-1,-1
14383,18,TRUE,-1,410,-1,-1
14444,18,FALSE,-1,-1,-1,-1
14445,18,FALSE,-1,-1,-1,-1
14456,18,TRUE,-1,-1,-1,-1
14467,18,FALSE,-1,-1,-1,-1
14471,18,FALSE,-1,187,-1,-1
14528,18,TRUE,-1,-1,-1,-1
14606,18,TRUE,-1,112,-1,-1
14627,18,FALSE,-1,-1,-1,-1
14637,18,FALSE,-1,-1,-1,-1
14648,18,TRUE,-1,31,-1,-1
14731,18,TRUE,-1,-1,-1,-1
14736,18,TRUE,-1,-1,-1,-1
14799,18,TRUE,-1,-1,-1,-1
14804,18,TRUE,-1,-1,-1,-1
14832,18,FALSE,-1,292,-1,-1
14931,18,TRUE,42,289,-1,-1
14994,18,TRUE,-1,-1,-1,-1
14999,18,FALSE,-1,478,-1,-1
15106,18,FALSE,-1,353,-1,-1
15113,18,TRUE,-1,-1,-1,11
15171,18,TRUE,-1,-1,-1,-1
15235,18,TRUE,-1,-1,-1,-1
15245,18,FALSE,-1,-1,-1,-1
15304,18,FALSE,-1,328,-1,-1
15339,18,FALSE,-1,-1,-1,-1
15344,18,FALSE,-1,-1,-1,-1
15373,18,TRUE,-1,-1,-1,-1
15377,18,FALSE,-1,-1,-1,-1
15391,18,TRUE,-1,-1,-1,-1
15393,18,FALSE,-1,-1,-1,-1
15395,18,TRUE,-1,-1,-1,-1
15413,18,FALSE,-1,-1,-1,-1
15430,18,TRUE,-1,482,-1,-1
15542,18,FALSE,-1,50,-1,-1
15562,18,FALSE,-1,-1,-1,-1
15590,18,TRUE,-1,292,-1,-1
15608,18,TRUE,-1,-1,-1,-1
15681,18,TRUE,-1,-1,-1,-1
15687,18,TRUE,-1,-1,-1,-1
15719,18,TRUE,-1,-1,-1,-1
15720,18,TRUE,-1,-1,-1,-1
15726,18,TRUE,-1,489,-1,-1
15748,18,TRUE,-1,79,-1,-1
15757,18,TRUE,-1,-1,-1,-1
15776,18,FALSE,-1,-1,-1,-1
15830,18,FALSE,-1,321,-1,-1
15914,18,FALSE,-1,-1,-1,-1
15920,18,FALSE,-1,-1,-1,-1
15921,18,FALSE,-1,-1,-1,-1
15961,18,FALSE,-1,-1,-1,-1
15986,18,FALSE,-1,135,-1,-1
16119,18,TRUE,-1,219,-1,-1
16169,18,FALSE,-1,455,-1,-1
16182,18,FALSE,-1,-1,-1,-1
16237,18,TRUE,-1,-1,-1,-1
16245,18,TRUE,-1,-1,-1,-1
16344,18,FALSE,-1,276,-1,-1
16350,18,FALSE,-1,328,-1,-1
16366,18,TRUE,-1,-1,-1,-1
16404,18,TRUE,-1,-1,-1,-1
16434,18,FALSE,-1,-1,-1,-1
16440,18,FALSE,-1,-1,-1,-1
16461,18,TRUE,-1,395,-1,-1
16511,18,TRUE,-1,-1,-1,-1
16561,18,FALSE,-1,-1,-1,-1
16571,18,TRUE,-1,-1,-1,-1
16620,18,FALSE,-1,502,-1,-1
16758,18,FALSE,-1,-1,-1,-1
16788,18,TRUE,-1,115,-1,-1
16823,18,TRUE,-1,-1,-1,-1
16974,18,FALSE,-1,-1,-1,-1
16997,18,TRUE,-1,160,-1,-1
17086,18,TRUE,-1,207,-1,-1
17090,18,FALSE,-1,74,-1,-1
17126,18,TRUE,-1,-1,-1,-1
17200,18,TRUE,-1,212,-1,-1
17206,18,TRUE,-1,66,-1,-1
17210,18,FALSE,-1,-1,-1,-1
17281,18,FALSE,-1,516,-1,-1
17282,18,FALSE,-1,-1,-1,-1
17300,18,FALSE,-1,376,-1,-1
17306,18,TRUE,-1,-1,-1,-1
17321,18,TRUE,-1,-1,-1,-1
17367,18,TRUE,-1,-1,-1,-1
17413,18,FALSE,-1,-1,-1,-1
17503,18,FALSE,-1,-1,-1,-1
17543,18,TRUE,-1,377,-1,-1
17561,18,FALSE,-1,526,-1,-1
17599,18,TRUE,-1,-1,-1,-1
17610,18,FALSE,-1,57,-1,-1
17620,18,TRUE,-1,-1,-1,-1
17636,18,FALSE,-1,-1,-1,-1
17689,18,FALSE,-1,-1,-1,-1
17690,18,FALSE,-1,542,-1,-1
17718,18,FALSE,-1,118,-1,-1
17742,18,FALSE,-1,-1,-1,-1
17749,18,FALSE,-1,-1,-1,-1
17766,18,TRUE,-1,-1,-1,-1
17772,18,TRUE,-1,-1,-1,-1
17793,18,TRUE,-1,338,-1,-1
17941,18,TRUE,-1,-1,-1,-1
17981,18,TRUE,16,10,-1,-1
18023,18,TRUE,-1,-1,-1,-1
18084,18,TRUE,-1,-1,-1,-1
18139,18,FALSE,-1,-1,-1,-1
18151,18,TRUE,-1,-1,-1,-1
18163,18,FALSE,-1,279,-1,-1
18187,18,TRUE,-1,-1,-1,-1
18188,18,TRUE,-1,-1,-1,-1
18211,18,TRUE,-1,-1,-1,-1
18303,18,TRUE,-1,-1,-1,-1
18343,18,TRUE,-1,90,-1,-1
18357,18,FALSE,-1,-1,-1,-1
18420,18,FALSE,-1,480,-1,-1
18452,18,TRUE,-1,-1,-1,-1
18510,18,TRUE,-1,29,-1,-1
18544,18,FALSE,-1,-1,-1,-1
18583,18,FALSE,-1,-1,-1,-1
18699,18,FALSE,-1,-1,-1,-1
18719,18,FALSE,-1,262,-1,-1
18738,18,TRUE,-1,-1,-1,-1
18856,18,FALSE,-1,-1,-1,-1
18882,18,TRUE,-1,-1,-1,-1
18916,18,TRUE,-1,-1,-1,-1
18926,18,TRUE,-1,-1,-1,-1
18981,18,FALSE,15,-1,-1,-1
19018,18,TRUE,-1,303,-1,-1
19135,18,TRUE,-1,-1,-1,-1
19140,18,FALSE,-1,-1,-1,-1
19154,18,FALSE,-1,-1,-1,-1
19193,18,TRUE,-1,-1,-1,-1
19294,18,FALSE,-1,-1,-1,-1
19296,18,FALSE,-1,-1,-1,-1
19322,18,FALSE,-1,-1,-1,-1
19350,18,FALSE,-1,-1,-1,-1
19404,18,TRUE,-1,-1,-1,-1
19434,18,TRUE,-1,-1,-1,-1
19490,18,TRUE,-1,-1,-1,-1
19494,18,FALSE,-1,-1,-1,-1
19576,18,TRUE,-1,16,-1,-1
19614,18,FALSE,-1,-1,-1,-1
19616,18,FALSE,-1,-1,-1,-1
19660,18,TRUE,-1,-1,-1,-1
19696,18,FALSE,-1,510,-1,-1
19715,18,FALSE,-1,-1,-1,-1
19739,18,TRUE,-1,411,-1,-1
19792,18,TRUE,-1,-1,-1,-1
19858,18,TRUE,-1,-1,-1,-1
19905,18,FALSE,-1,-1,-1,-1
20055,18,FALSE,-1,118,-1,-1
20106,18,FALSE,-1,-1,-1,-1
20213,18,TRUE,-1,-1,-1,-1
20236,18,TRUE,-1,304,-1,-1
20270,18,FALSE,-1,-1,-1,-1
20288,18,TRUE,-1,-1,-1,-1
20372,18,TRUE,-1,289,-1,-1
20435,18,FALSE,-1,-1,-1,-1
20467,18,FALSE,-1,-1,-1,-1
20487,18,FALSE,-1,-1,-1,-1
20501,18,TRUE,-1,-1,-1,-1
20507,18,TRUE,-1,340,-1,-1
20518,18,FALSE,-1,-1,-1,-1
20556,18,FALSE,-1,-1,-1,-1
20607,18,TRUE,-1,-1,-1,-1
20656,18,FALSE,-1,-1,-1,-1
20679,18,TRUE,-1,522,-1,-1
20687,18,TRUE,-1,-1,-1,-1
20725,18,FALSE,-1,542,-1,-1
20728,18,FALSE,-1,-1,-1,-1
20745,18,TRUE,-1,-1,-1,-1
20754,18,FALSE,-1,-1,-1,-1
20788,18,TRUE,-1,-1,-1,-1
20799,18,TRUE,-1,-1,-1,-1
20886,18,TRUE,-1,320,-1,-1
20895,18,FALSE,-1,-1,-1,-1
20900,18,FALSE,-1,-1,-1,-1
20910,18,TRUE,-1,-1,-1,-1
20940,18,FALSE,-1,-1,-1,-1
20993,18,TRUE,-1,-1,-1,-1
26,19,FALSE,-1,-1,-1,-1
67,19,FALSE,-1,-1,-1,-1
95,19,TRUE,-1,-1,-1,-1
111,19,FALSE,-1,-1,-1,-1
120,19,TRUE,-1,134,-1,-1
134,19,FALSE,-1,-1,-1,-1
145,19,TRUE,-1,-1,-1,-1
282,19,TRUE,-1,43,-1,-1
366,19,TRUE,-1,-1,-1,-1
388,19,TRUE,-1,112,-1,-1
526,19,FALSE,-1,-1,-1,-1
564,19,TRUE,-1,59,-1,-1
597,19,TRUE,-1,395,-1,-1
687,19,TRUE,-1,-1,-1,-1
714,19,FALSE,-1,118,-1,-1
719,19,FALSE,-1,-1,-1,-1
721,19,TRUE,-1,464,-1,-1
840,19,FALSE,-1,-1,-1,-1
869,19,FALSE,-1,538,-1,-1
895,19,FALSE,-1,-1,-1,-1
912,19,TRUE,-1,-1,-1,-1
1008,19,FALSE,-1,279,-1,-1
1092,19,FALSE,-1,-1,-1,-1
1112,19,FALSE,-1,-1,-1,-1
1188,19,FALSE,-1,-1,-1,-1
1205,19,TRUE,-1,-1,-1,-1
1219,19,FALSE,-1,-1,-1,-1
1299,19,TRUE,-1,-1,-1,-1
1332,19,FALSE,0,-1,-1,-1
1337,19,FALSE,-1,-1,-1,-1
1424,19,FALSE,-1,338,-1,-1
1431,19,FALSE,-1,-1,-1,-1
1513,19,TRUE,-1,-1,-1,-1
1547,19,FALSE,-1,-1,-1,-1
1633,19,FALSE,-1,-1,-1,-1
1658,19,FALSE,-1,-1,-1,-1
1677,19,FALSE,-1,510,-1,-1
1678,19,TRUE,-1,-1,-1,-1
1706,19,FALSE,-1,-1,-1,-1
1717,19,TRUE,-1,-1,-1,-1
1724,19,TRUE,-1,-1,-1,-1
1744,19,FALSE,-1,542,-1,-1
1913,19,TRUE,-1,-1,-1,-1
1973,19,TRUE,-1,-1,-1,-1
2017,19,FALSE,-1,37,-1,-1
2074,19,FALSE,-1,-1,-1,-1
2115,19,FALSE,-1,126,-1,-1
2126,19,TRUE,-1,43,-1,-1
2207,19,TRUE,-1,-1,-1,-1
2243,19,FALSE,-1,-1,-1,-1
2269,19,TRUE,-1,-1,-1,-1
2382,19,FALSE,-1,-1,-1,-1
2417,19,FALSE,-1,265,-1,-1
2426,19,TRUE,-1,329,-1,-1
2464,19,TRUE,-1,319,-1,-1
2514,19,FALSE,-1,-1,-1,-1
2572,19,TRUE,-1,-1,-1,-1
2597,19,FALSE,-1,-1,-1,-1
2753,19,TRUE,-1,-1,-1,-1
2776,19,FALSE,-1,-1,-1,-1
2812,19,TRUE,-1,-1,-1,-1
2893,19,FALSE,-1,-1,-1,-1
2940,19,TRUE,-1,-1,-1,-1
2960,19,TRUE,-1,65,-1,-1
3108,19,FALSE,-1,482,-1,-1
3146,19,FALSE,-1,292,-1,-1
3237,19,FALSE,-1,-1,-1,-1
3244,19,FALSE,-1,208,-1,-1
3281,19,FALSE,-1,-1,-1,-1
3338,19,TRUE,-1,-1,-1,-1
3382,19,FALSE,-1,-1,-1,-1
3520,19,FALSE,-1,-1,-1,-1
3671,19,TRUE,-1,-1,-1,-1
3723,19,TRUE,-1,-1,-1,-1
3739,19,FALSE,-1,-1,-1,-1
3740,19,TRUE,-1,-1,-1,-1
3801,19,FALSE,-1,328,-1,-1
3831,19,FALSE,-1,68,-1,-1
3863,19,FALSE,42,-1,-1,-1
3874,19,FALSE,-1,-1,-1,-1
3874,19,TRUE,-1,-1,-1,-1
3881,19,FALSE,-1,118,-1,-1
3966,19,FALSE,-1,-1,-1,-1
3989,19,FALSE,-1,172,-1,-1
4013,19,FALSE,-1,-1,-1,-1
4035,19,FALSE,-1,-1,-1,-1
4062,19,TRUE,-1,464,-1,-1
4217,19,TRUE,-1,-1,-1,-1
4219,19,TRUE,-1,-1,-1,-1
4252,19,TRUE,-1,292,-1,-1
4306,19,FALSE,-1,510,-1,-1
4313,19,TRUE,-1,-1,-1,-1
4355,19,FALSE,-1,-1,-1,-1
4415,19,FALSE,-1,-1,-1,-1
4420,19,FALSE,-1,-1,-1,-1
4421,19,TRUE,-1,-1,-1,-1
4492,19,TRUE,-1,126,-1,-1
4534,19,FALSE,-1,-1,-1,-1
4549,19,TRUE,-1,404,-1,-1
4599,19,FALSE,-1,348,-1,-1
4639,19,TRUE,-1,-1,-1,-1
4676,19,FALSE,-1,-1,-1,-1
