indexHome,ageyrs,male,indexSchool,indexBus,indexNH,indexGQ
13510,18,FALSE,-1,174,-1,-1
13576,18,FALSE,-1,-1,-1,-1
13577,18,FALSE,-1,-1,-1,-1
13618,18,FALSE,-1,-1,-1,-1
13679,18,FALSE,-1,-1,-1,-1
13679,18,TRUE,-1,-1,-1,-1
13686,18,TRUE,-1,415,-1,-1
13704,18,TRUE,-1,-1,-1,-1
13705,18,FALSE,-1,-1,-1,-1
13720,18,TRUE,-1,-1,-1,28
13732,18,FALSE,-1,-1,-1,-1
13790,18,TRUE,-1,-1,-1,-1
13825,18,TRUE,-1,-1,-1,-1
13826,18,TRUE,-1,-1,-1,-1
13834,18,TRUE,-1,-1,-1,-1
13894,18,FALSE,-1,-1,-1,-1
13953,18,TRUE,-1,-1,-1,-1
13971,18,FALSE,-1,-1,-1,-1
13983,18,FALSE,-1,-1,-1,-1
14041,18,FALSE,-1,-1,-1,-1
14185,18,TRUE,-1,-1,-1,-1
14200,18,TRUE,-1,541,-1,-1
14227,18,TRUE,-1,-1,-1,-1
14241,18,TRUE,-1,35,-1,-1
14266,18,FALSE,-1,-1,-1,-1
14308,18,TRUE,-1,-1,-1,-1
14361,18,FALSE,-1,-1,-1,-1
14370,18,TRUE,-1,-1,-1,-1
14373,18,FALSE,-1,-1,-1,-1
14418,18,TRUE,-1,-1,-1,-1
14452,18,TRUE,-1,-1,-1,-1
14536,18,FALSE,-1,-1,-1,-1
14656,18,TRUE,-1,-1,-1,-1
14686,18,TRUE,-1,129,-1,-1
14712,18,TRUE,-1,-1,-1,-1
14775,18,TRUE,-1,-1,-1,-1
14790,18,FALSE,75,282,-1,-1
14879,18,FALSE,-1,-1,-1,-1
14887,18,FALSE,23,799,-1,-1
14891,18,FALSE,-1,12,-1,-1
14918,18,FALSE,-1,-1,-1,-1
14921,18,TRUE,-1,-1,-1,-1
14932,18,TRUE,-1,598,-1,-1
14937,18,FALSE,-1,-1,-1,-1
15001,18,FALSE,-1,-1,-1,-1
15013,18,FALSE,-1,881,-1,-1
15077,18,TRUE,-1,945,-1,-1
15094,18,FALSE,-1,-1,-1,-1
15131,18,TRUE,-1,820,-1,-1
15154,18,FALSE,-1,604,-1,-1
15156,18,FALSE,-1,-1,-1,-1
15173,18,FALSE,-1,-1,-1,-1
15186,18,TRUE,-1,531,-1,-1
15260,18,FALSE,-1,-1,-1,-1
15321,18,TRUE,-1,-1,-1,-1
15370,18,TRUE,-1,-1,-1,-1
15401,18,TRUE,-1,-1,-1,-1
15421,18,FALSE,-1,187,-1,-1
15435,18,TRUE,-1,-1,-1,-1
15449,18,FALSE,-1,-1,-1,-1
15452,18,TRUE,-1,-1,-1,-1
15494,18,FALSE,-1,-1,-1,-1
15522,18,TRUE,64,-1,-1,-1
15533,18,FALSE,-1,137,-1,-1
15541,18,TRUE,-1,199,-1,-1
15563,18,TRUE,-1,332,-1,-1
15650,18,TRUE,-1,-1,-1,-1
15684,18,TRUE,59,-1,-1,-1
15831,18,FALSE,-1,88,-1,-1
15835,18,FALSE,-1,20,-1,-1
15857,18,TRUE,-1,-1,-1,-1
15943,18,TRUE,-1,-1,-1,-1
15954,18,FALSE,-1,-1,-1,-1
15999,18,FALSE,-1,-1,-1,-1
16032,18,TRUE,-1,-1,-1,-1
16061,18,FALSE,-1,956,-1,-1
16086,18,FALSE,-1,-1,-1,-1
16114,18,FALSE,-1,-1,-1,-1
16152,18,FALSE,-1,-1,-1,-1
16154,18,FALSE,-1,-1,-1,-1
16163,18,FALSE,-1,-1,-1,-1
16206,18,TRUE,-1,-1,-1,-1
16225,18,TRUE,-1,469,-1,-1
16228,18,FALSE,-1,164,-1,-1
16247,18,FALSE,-1,3,-1,-1
16250,18,TRUE,-1,431,-1,-1
16313,18,TRUE,-1,-1,-1,-1
16325,18,TRUE,-1,169,-1,-1
16335,18,TRUE,-1,846,-1,-1
16460,18,FALSE,-1,-1,-1,-1
16472,18,TRUE,-1,-1,-1,-1
16474,18,FALSE,-1,-1,-1,-1
16576,18,FALSE,-1,-1,-1,-1
16616,18,TRUE,-1,-1,-1,-1
16634,18,FALSE,-1,31,-1,-1
16641,18,TRUE,-1,-1,-1,-1
16656,18,FALSE,-1,941,-1,-1
16773,18,TRUE,-1,-1,-1,-1
16825,18,TRUE,-1,-1,-1,-1
16830,18,TRUE,-1,-1,-1,-1
16854,18,FALSE,-1,-1,-1,-1
16865,18,FALSE,-1,-1,-1,-1
16924,18,TRUE,-1,-1,-1,-1
16939,18,FALSE,-1,300,-1,-1
16987,18,TRUE,-1,-1,-1,-1
17000,18,FALSE,-1,-1,-1,-1
17042,18,TRUE,-1,-1,-1,-1
17071,18,FALSE,-1,-1,-1,-1
17101,18,TRUE,-1,-1,-1,-1
17193,18,FALSE,-1,-1,-1,-1
17273,18,FALSE,-1,-1,-1,-1
17314,18,FALSE,-1,231,-1,-1
17326,18,TRUE,-1,-1,-1,-1
17364,18,TRUE,-1,-1,-1,-1
17381,18,TRUE,-1,650,-1,-1
17381,18,TRUE,-1,-1,-1,-1
17396,18,TRUE,-1,191,-1,-1
17421,18,FALSE,-1,-1,-1,-1
17423,18,TRUE,-1,-1,-1,-1
17464,18,TRUE,-1,-1,-1,-1
17480,18,FALSE,-1,-1,-1,-1
17482,18,TRUE,-1,-1,-1,-1
17484,18,TRUE,-1,-1,-1,-1
17558,18,TRUE,-1,-1,-1,-1
17600,18,TRUE,-1,170,-1,-1
17699,18,FALSE,33,-1,-1,-1
17729,18,FALSE,-1,-1,-1,-1
17763,18,TRUE,-1,278,-1,-1
17773,18,FALSE,-1,499,-1,-1
17802,18,TRUE,-1,-1,-1,-1
17889,18,TRUE,-1,-1,-1,-1
17929,18,TRUE,-1,493,-1,-1
17950,18,TRUE,-1,203,-1,-1
17954,18,TRUE,-1,-1,-1,-1
17984,18,FALSE,-1,-1,-1,-1
17991,18,TRUE,-1,564,-1,-1
17993,18,TRUE,-1,-1,-1,-1
18047,18,FALSE,-1,801,-1,-1
18114,18,FALSE,-1,-1,-1,-1
18126,18,TRUE,-1,-1,-1,-1
18137,18,TRUE,-1,-1,-1,-1
18198,18,FALSE,-1,951,-1,-1
18200,18,FALSE,-1,-1,-1,-1
18212,18,TRUE,-1,703,-1,-1
18219,18,TRUE,-1,-1,-1,-1
18252,18,FALSE,-1,-1,-1,-1
18290,18,TRUE,-1,-1,-1,-1
18302,18,TRUE,-1,-1,-1,-1
18350,18,TRUE,-1,645,-1,-1
18380,18,TRUE,-1,-1,-1,-1
18398,18,TRUE,-1,-1,-1,-1
18474,18,TRUE,-1,821,-1,-1
18487,18,FALSE,-1,589,-1,-1
18592,18,TRUE,-1,6,-1,-1
18595,18,FALSE,-1,-1,-1,-1
18604,18,FALSE,-1,-1,-1,-1
18700,18,FALSE,-1,-1,-1,-1
18738,18,TRUE,-1,-1,-1,-1
18751,18,FALSE,-1,-1,-1,-1
18754,18,FALSE,-1,-1,-1,-1
18814,18,FALSE,-1,-1,-1,-1
18918,18,TRUE,-1,-1,-1,-1
18920,18,TRUE,-1,-1,-1,-1
18949,18,FALSE,-1,618,-1,-1
18975,18,FALSE,-1,-1,-1,-1
19013,18,TRUE,-1,-1,-1,-1
19037,18,TRUE,-1,-1,-1,-1
19054,18,TRUE,-1,-1,-1,-1
19062,18,FALSE,-1,728,-1,-1
19075,18,TRUE,-1,-1,-1,-1
19106,18,TRUE,-1,-1,-1,-1
19112,18,TRUE,-1,-1,-1,-1
19121,18,TRUE,-1,311,-1,-1
19179,18,TRUE,-1,-1,-1,-1
19231,18,TRUE,-1,-1,-1,-1
19236,18,FALSE,-1,-1,-1,-1
19301,18,FALSE,-1,-1,-1,-1
19309,18,TRUE,-1,-1,-1,-1
19328,18,FALSE,-1,457,-1,-1
19367,18,TRUE,-1,400,-1,-1
19372,18,FALSE,-1,-1,-1,-1
19412,18,FALSE,-1,-1,-1,-1
19512,18,FALSE,-1,-1,-1,-1
19544,18,FALSE,-1,380,-1,-1
19572,18,TRUE,-1,-1,-1,-1
19607,18,TRUE,-1,-1,-1,-1
19781,18,TRUE,-1,309,-1,-1
19865,18,TRUE,-1,20,-1,-1
19894,18,TRUE,-1,-1,-1,-1
19901,18,FALSE,-1,-1,-1,-1
19906,18,TRUE,-1,-1,-1,-1
19923,18,FALSE,-1,-1,-1,-1
19926,18,FALSE,-1,-1,-1,-1
19965,18,FALSE,-1,-1,-1,-1
19995,18,TRUE,-1,-1,-1,-1
20033,18,FALSE,-1,-1,-1,-1
20078,18,FALSE,81,532,-1,-1
20096,18,TRUE,-1,-1,-1,-1
20101,18,TRUE,-1,-1,-1,-1
20103,18,TRUE,-1,958,-1,-1
20107,18,FALSE,-1,942,-1,-1
20125,18,TRUE,-1,536,-1,-1
20128,18,FALSE,-1,-1,-1,-1
20190,18,TRUE,-1,-1,-1,-1
20221,18,TRUE,33,-1,-1,-1
20292,18,FALSE,-1,-1,-1,-1
20292,18,TRUE,-1,-1,-1,-1
20313,18,FALSE,-1,-1,-1,-1
20330,18,FALSE,-1,933,-1,-1
20477,18,FALSE,-1,-1,-1,-1
20535,18,TRUE,-1,-1,-1,-1
20562,18,FALSE,-1,-1,-1,-1
20609,18,TRUE,-1,-1,-1,-1
20644,18,FALSE,-1,-1,-1,-1
20699,18,FALSE,-1,775,-1,-1
20702,18,FALSE,-1,-1,-1,-1
20704,18,FALSE,-1,-1,-1,-1
20763,18,FALSE,-1,-1,-1,-1
20767,18,FALSE,-1,-1,-1,-1
20787,18,FALSE,-1,-1,-1,-1
20849,18,TRUE,-1,-1,-1,-1
20865,18,FALSE,-1,-1,-1,-1
20869,18,TRUE,-1,-1,-1,-1
20879,18,TRUE,-1,197,-1,-1
20910,18,FALSE,-1,-1,-1,-1
20928,18,TRUE,-1,398,-1,-1
27,19,FALSE,-1,473,-1,-1
53,19,TRUE,-1,-1,-1,-1
62,19,FALSE,-1,-1,-1,-1
97,19,FALSE,-1,-1,-1,-1
177,19,TRUE,-1,424,-1,-1
188,19,TRUE,-1,-1,-1,-1
196,19,TRUE,-1,-1,-1,-1
214,19,FALSE,-1,-1,-1,-1
217,19,FALSE,-1,117,-1,-1
224,19,FALSE,-1,-1,-1,-1
247,19,TRUE,-1,-1,-1,-1
262,19,TRUE,-1,517,-1,-1
264,19,TRUE,-1,-1,-1,-1
275,19,FALSE,-1,-1,-1,-1
279,19,TRUE,-1,-1,-1,-1
281,19,FALSE,-1,-1,-1,-1
289,19,TRUE,-1,-1,-1,-1
294,19,TRUE,-1,-1,-1,-1
377,19,TRUE,-1,407,-1,-1
387,19,FALSE,-1,-1,-1,-1
519,19,FALSE,-1,-1,-1,-1
524,19,TRUE,-1,-1,-1,-1
534,19,FALSE,-1,-1,-1,-1
555,19,FALSE,-1,-1,-1,27
556,19,TRUE,-1,-1,-1,-1
624,19,TRUE,-1,-1,-1,-1
630,19,FALSE,-1,-1,-1,-1
667,19,FALSE,-1,356,-1,-1
668,19,TRUE,-1,-1,-1,-1
676,19,TRUE,-1,378,-1,-1
690,19,TRUE,-1,-1,-1,-1
722,19,FALSE,-1,-1,-1,-1
759,19,TRUE,-1,476,-1,-1
777,19,FALSE,-1,-1,-1,-1
832,19,FALSE,-1,-1,-1,-1
859,19,FALSE,-1,-1,-1,-1
935,19,TRUE,-1,26,-1,-1
982,19,TRUE,-1,-1,-1,-1
1014,19,TRUE,-1,-1,-1,-1
1087,19,FALSE,-1,469,-1,-1
1106,19,FALSE,-1,-1,-1,-1
1122,19,TRUE,-1,562,-1,-1
1145,19,TRUE,-1,-1,-1,-1
1218,19,FALSE,-1,-1,-1,-1
1253,19,TRUE,-1,-1,-1,-1
1258,19,FALSE,-1,942,-1,-1
1269,19,TRUE,-1,762,-1,-1
1324,19,TRUE,-1,-1,-1,-1
1400,19,TRUE,-1,540,-1,-1
1416,19,TRUE,-1,-1,-1,-1
1494,19,FALSE,-1,938,-1,-1
1544,19,FALSE,-1,-1,-1,-1
1592,19,FALSE,-1,935,-1,-1
1668,19,TRUE,-1,-1,-1,-1
1702,19,FALSE,-1,-1,-1,-1
1748,19,FALSE,-1,-1,-1,-1
1770,19,TRUE,-1,-1,-1,-1
1778,19,TRUE,-1,-1,-1,-1
2036,19,TRUE,-1,-1,-1,-1
2080,19,FALSE,-1,-1,-1,-1
2096,19,FALSE,-1,881,-1,-1
2097,19,TRUE,-1,-1,-1,-1
2130,19,FALSE,-1,6,-1,-1
2146,19,TRUE,-1,370,-1,-1
2241,19,FALSE,-1,-1,-1,-1
2245,19,FALSE,-1,-1,-1,-1
2296,19,FALSE,-1,-1,-1,-1
2339,19,TRUE,-1,-1,-1,-1
2342,19,FALSE,-1,439,-1,-1
2381,19,TRUE,-1,-1,-1,-1
2445,19,FALSE,-1,-1,-1,-1
2475,19,TRUE,-1,-1,-1,-1
2498,19,TRUE,-1,-1,-1,-1
